	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_6004_0.txt	6004	0	974.886075949	583.407079646	654.511363636	717.135135135	480.837837838	474.454545455	942.860655738	495.129032258	576.391891892	745.627906977	870.928994083	453.615384615	672.448275862	732.349514563	916.511111111	728.182926829	903.126760563	496.12244898	329.217391304	806.554347826	979.133757962	1024.45454545	160.652173913	242.103448276	1198.96124031	352.130434783	682.978494624	1086.05607477	642.769230769	885.38028169	917.257352941	634.494505495	783.681818182	769.042253521	868.512195122	584.310810811	1087.00934579	491.030612245	581.881188119	1013.7826087	993.047619048	831.043478261	697.581632653	958.346534653	1233.2260274	622.065217391	610.489130435	1024.2	734.208333333	245.428571429	655.103092784	648.846153846	974.68627451	823.141304348	649.206896552	623.294117647	776.379310345	446.0	662.53164557	878.307692308	204.2	1075.62162162	478.014705882	499.012820513	1225.109375	697.623931624	528.136986301	632.205128205	766.4	496.147540984	186.5	776.049180328	781.6	754.03960396	885.318681319	480.584415584	696.5	709.139534884	252.0	557.112359551	877.029411765	723.307692308	727.388888889	346.018518519	1001.43037975	622.409090909	473.086956522	843.0	828.628865979	828.239130435	1031.01492537	1079.26086957	716.613636364	795.9	632.539215686	552.276595745	730.229166667	533.446808511	616.0125	1023.6835443	518.555555556	365.0	973.246575342	832.153846154	634.205128205	738.0	740.229508197	834.108108108	564.639534884	155.272727273	766.666666667	844.863013699	677.052173913	264.447368421	550.338709677	903.670454545	755.025641026	588.068965517	596.0	877.0	764.519379845	684.64516129	728.444444444	759.865853659	964.584745763	849.095890411	880.961783439	502.182926829	817.397849462	536.157894737	721.774193548	699.117647059	880.102803738	961.510791367
alpha_rarefaction_6004_1.txt	6004	1	890.85	659.230769231	666.75862069	788.237623762	502.486486486	471.555555556	909.452380952	522.166666667	538.088235294	711.009174312	859.625	485.045454545	701.887640449	670.0	830.677419355	689.406976744	1121.92857143	543.184210526	319.226415094	753.569767442	927.920903955	1112.34782609	176.875	250.5	1106.24	388.0	720.342857143	1049.73636364	704.067567568	877.154761905	958.639344262	654.379746835	944.615384615	716.308823529	768.611111111	625.558441558	1019.62857143	528.594059406	649.138888889	1042.85087719	1032.38461538	829.530434783	768.581395349	956.865853659	1145.44	636.865853659	627.375	1110.9	633.0	258.870967742	661.578947368	744.786885246	906.241071429	803.53271028	657.75	634.5	837.5	461.553191489	674.904761905	852.307692308	239.5	1252.23140496	524.28358209	595.818181818	1138.03947368	740.416666667	569.892307692	561.012195122	698.879120879	502.353846154	158.066666667	781.903846154	664.159574468	788.653846154	834.75	467.325842697	611.178082192	776.068965517	296.730769231	568.780821918	795.55	719.138888889	798.578947368	406.567567568	1010.83870968	649.682170543	561.796875	839.0234375	795.941747573	815.119047619	1029.39759036	1084.82575758	720.76744186	696.36	663.129032258	599.829787234	757.913043478	440.081967213	686.5	987.891566265	506.12345679	310.026315789	932.852760736	843.557894737	678.013888889	709.845360825	824.88372093	780.635135135	681.178082192	150.714285714	774.721518987	835.180722892	728.212121212	249.617647059	496.383561644	991.161290323	724.474137931	526.181818182	671.442857143	837.296703297	787.035971223	700.296703297	866.122641509	741.811111111	974.403846154	825.294117647	886.0	480.011764706	801.186046512	479.113924051	616.981132075	733.182926829	854.007575758	1029.71111111
alpha_rarefaction_6004_2.txt	6004	2	1079.14084507	618.223300971	597.979166667	797.367346939	543.544117647	428.368421053	1142.05405405	488.373626374	505.04	693.112781955	869.731707317	608.404255319	748.935897436	813.558139535	843.282828283	729.811111111	860.213333333	502.630434783	366.026315789	698.282608696	1035.02097902	1089.90526316	151.875	224.5	1111.33333333	402.1875	720.892156863	1206.79245283	661.448275862	779.20212766	888.366459627	721.223880597	730.784090909	713.012195122	795.628865979	605.5	1109.89655172	553.182926829	619.411764706	920.123966942	987.330188679	914.815533981	740.363636364	924.483870968	1256.52517986	744.6	651.625	1096.51162791	603.120689655	244.137931034	679.043010753	704.918918919	974.082474227	734.259259259	658.723684211	630.47826087	774.182926829	408.111111111	670.811111111	852.454545455	218.0	1153.78947368	549.197368421	653.966666667	1146.5	814.505263158	547.0	767.918032787	803.111111111	448.161290323	132.25	815.844036697	647.25	749.133928571	861.409090909	457.980392157	701.838709677	769.554216867	327.038461538	610.681818182	897.190909091	719.181034483	798.5	376.9375	1104.55789474	644.610687023	550.5	850.054054054	846.030612245	805.347826087	911.493670886	1130.53543307	697.554216867	680.46875	633.5	549.058823529	754.835294118	447.75	650.649350649	893.117647059	492.584415584	333.0	861.505494505	891.072289157	727.514705882	700.060606061	807.684210526	758.544117647	626.04	131.0	713.776315789	926.338709677	718.054545455	256.75	544.123076923	1000.18390805	717.090909091	542.241935484	696.62962963	722.375	743.607142857	815.31884058	850.428571429	768.920454545	1017.85217391	816.6	904.78358209	605.050847458	738.123595506	524.92	677.943181818	762.391891892	896.690909091	953.067114094
alpha_rarefaction_6004_3.txt	6004	3	941.096385542	609.092783505	667.545454545	815.305555556	490.466666667	401.088235294	1093.13761468	534.209302326	526.281690141	784.3	924.923076923	580.62	623.445544554	750.608247423	734.008695652	693.943181818	973.775862069	472.6	350.021276596	699.454545455	935.105882353	1133.64285714	170.9	235.636363636	1126.59836066	396.255319149	701.45	1074.3125	717.144927536	869.891304348	866.689873418	895.846153846	798.205479452	753.647058824	809.887640449	607.192307692	1061.16	553.2625	697.346153846	1057.98360656	1100.33333333	759.930232558	657.495495495	984.101010101	1196.04081633	680.933333333	602.0	1116.56	651.2	234.157894737	711.866666667	760.171875	904.25	740.131578947	624.010752688	728.090909091	827.511904762	476.052631579	673.295454545	853.78	224.615384615	1234.50819672	481.012987013	538.014285714	936.817073171	725.140186916	530.692307692	696.281690141	834.614285714	481.444444444	213.5	751.0	705.2625	789.101010101	866.094339623	461.512195122	650.588235294	763.282608696	319.0	529.373333333	837.78	807.919191919	738.643835616	373.272727273	934.722222222	638.226277372	481.12345679	858.3125	871.873786408	829.542168675	946.577464789	1121.87919463	694.378947368	663.604395604	616.387931034	551.392523364	756.967741935	517.333333333	716.513888889	966.366666667	458.951219512	339.5	928.189189189	830.886363636	629.723684211	805.210526316	765.6	1102.75	596.916666667	148.875	804.633802817	874.75	677.954545455	301.526315789	536.942857143	974.617977528	708.48	502.04109589	668.588235294	802.283018868	741.583941606	757.804878049	776.184210526	629.288659794	1052.2038835	795.158536585	920.936507937	531.246153846	899.011494253	481.092307692	661.042372881	906.25862069	959.205882353	1057.73529412
alpha_rarefaction_6004_4.txt	6004	4	848.246575342	636.478723404	620.242990654	777.12605042	506.779661017	485.872727273	953.701492537	499.142857143	492.013513514	718.052631579	833.535294118	440.193548387	681.627659574	769.166666667	730.8046875	732.068493151	934.304347826	537.0	344.865384615	695.057692308	911.584337349	1161.12903226	123.0	254.64	1169.84496124	423.227272727	718.91	1135.98039216	723.727272727	969.68	842.054794521	655.8	699.887640449	636.0	751.06122449	684.214285714	1023.23584906	549.462365591	644.28358209	1007.04918033	1072.5	876.982300885	694.40625	934.373737374	1215.56338028	674.875	649.517241379	1281.92523364	606.901639344	259.275862069	736.012345679	671.554054054	1021.23333333	795.321100917	660.379310345	742.263157895	881.733333333	420.0	762.136986301	857.129310345	134.275862069	1173.368	559.596774194	571.818181818	961.789473684	767.5	561.015873016	663.202702703	775.084507042	489.904761905	134.117647059	788.862745098	639.367346939	826.103773585	880.298245614	495.111111111	697.281690141	703.258064516	282.111111111	515.012820513	800.974358974	736.3	738.182926829	363.789473684	1069.73333333	593.930232558	529.666666667	871.295238095	789.315789474	751.443298969	799.841463415	1192.29752066	722.12345679	648.757281553	624.363636364	569.53125	713.608247423	507.549019608	667.098591549	943.321428571	477.616438356	273.025	963.4875	820.598039216	701.83908046	748.123595506	762.878787879	817.125	616.631578947	126.882352941	732.225	829.373333333	678.47008547	241.238095238	503.761904762	1019.60240964	801.237623762	613.196078431	674.75	758.375	761.626760563	722.25	768.270676692	692.224489796	1120.59433962	747.84375	837.478873239	521.676056338	861.037037037	495.014925373	637.038834951	699.285714286	910.894736842	1064.55555556
alpha_rarefaction_6004_5.txt	6004	5	904.180722892	622.441176471	674.153846154	818.759615385	493.144927536	397.064516129	938.921875	479.858695652	539.0	681.7265625	943.020134228	416.451612903	734.038461538	749.717647059	738.231404959	752.244186047	876.6	411.909090909	339.02173913	749.511627907	1024.63225806	1060.50961538	238.071428571	252.666666667	1224.47826087	448.111111111	715.387755102	1115.39130435	642.291666667	887.75	946.093023256	714.125	755.463414634	664.139240506	769.959183673	620.584415584	949.151785714	513.611111111	632.658536585	1129.55555556	1028.63392857	829.0	647.198113208	963.5625	1429.703125	659.179775281	632.172413793	1085.23931624	564.35	233.5	605.795918367	796.428571429	949.395604396	772.236363636	614.034482759	758.596774194	745.967741935	443.044776119	647.609756098	826.901785714	134.166666667	1079.50714286	487.042253521	565.652173913	1163.15384615	761.478723404	536.040540541	742.015384615	678.976470588	528.508474576	143.076923077	779.584070796	693.842696629	736.274193548	962.010752688	444.431578947	703.928571429	770.24137931	305.117647059	575.670731707	734.272727273	821.247191011	659.348314607	393.947368421	953.384615385	657.390243902	567.590909091	868.387387387	1009.10752688	770.363636364	932.461538462	1074.35947712	732.101265823	739.333333333	637.132075472	665.325301205	701.25	467.640625	692.590909091	919.365853659	472.891566265	372.785714286	889.954022989	941.79787234	625.625	833.776315789	818.583333333	806.265822785	616.032608696	118.285714286	771.592592593	906.378378378	737.742857143	248.405405405	610.058823529	931.533333333	707.589285714	578.1	810.333333333	793.46	727.37414966	831.098591549	868.921052632	769.125	1063.05172414	848.643835616	847.509433962	482.842696629	831.833333333	498.045454545	642.532110092	684.344827586	917.009090909	1018.1942446
alpha_rarefaction_6004_6.txt	6004	6	883.47826087	668.0625	756.121621622	809.825242718	467.888888889	491.611111111	1024.11304348	532.391304348	482.136986301	741.0	934.337579618	487.35	661.134831461	816.220930233	732.142857143	681.682926829	1143.5	492.520833333	341.23255814	741.847826087	1027.11034483	1092.25225225	164.416666667	221.333333333	1299.125	392.017241379	678.875	1077.80530973	646.886075949	893.533333333	918.146853147	866.103448276	777.782608696	693.535714286	738.221052632	610.961538462	1048.31914894	494.561797753	650.0125	910.20661157	985.36036036	904.116504854	619.119047619	972.679245283	1296.76865672	674.2	660.876404494	1074.36065574	641.5	259.363636364	649.728971963	679.278481013	866.974576271	730.245614035	656.630136986	675.533333333	786.629213483	412.016666667	665.842696629	867.4	195.214285714	1230.52459016	524.763888889	519.5	1007.16438356	712.327272727	574.473684211	739.435483871	758.168674699	481.681818182	122.3125	745.745901639	656.108695652	746.053571429	944.578947368	441.967741935	679.355932203	743.397849462	239.171428571	570.5	941.236363636	758.06122449	772.444444444	330.734693878	1064.36666667	617.449612403	474.0	849.022900763	876.128712871	821.795180723	958.714285714	1070.78980892	748.337837838	652.4	692.411764706	600.0	780.068965517	466.9	733.916666667	1086.19230769	496.835443038	364.275862069	935.166666667	856.307692308	684.441558442	816.578947368	853.591836735	850.26744186	601.975	139.75	734.717647059	829.388888889	673.0	254.075	585.193548387	927.28	748.00877193	590.05	763.157894737	756.213483146	757.763779528	770.986486486	811.1	693.691489362	1044.40178571	789.031914894	865.255319149	499.0375	770.03	491.054054054	605.275862069	835.578947368	870.474576271	940.181818182
alpha_rarefaction_6004_7.txt	6004	7	1019.2238806	627.919191919	637.065934066	759.175	469.576923077	479.166666667	960.882352941	489.505263158	607.01754386	744.321428571	937.068027211	515.622641509	643.0625	727.094339623	769.008333333	671.448275862	937.161764706	495.5	309.837209302	789.701149425	1021.49295775	1155.91262136	216.235294118	282.107142857	1103.92307692	347.0	680.140186916	1146.22222222	746.647058824	836.5	950.085106383	635.974683544	802.628205128	744.9	834.468085106	636.38028169	1035.5	570.166666667	606.517241379	900.387931034	1026.58823529	810.290322581	699.9	943.563829787	1273.168	608.0	702.285714286	1165.41322314	604.263157895	262.551724138	659.943181818	729.647058824	826.009259259	848.101123596	668.228915663	672.720588235	896.121621622	455.105263158	661.247058824	1078.78021978	145.0	1202.5	511.013157895	500.971014493	1035.14814815	733.305084746	594.846153846	633.012345679	720.83908046	494.428571429	188.5	788.777777778	662.428571429	765.0	881.690909091	481.717647059	613.246153846	709.369047619	239.026315789	586.032608696	915.68627451	780.833333333	736.438356164	325.881355932	1205.03703704	658.16	498.014492754	876.027027027	880.135135135	801.679012346	925.933333333	1086.71532847	714.5	710.224489796	605.509090909	596.604395604	691.09375	445.125	687.545454545	1035.94736842	513.038961039	292.916666667	874.928994083	879.663157895	608.247058824	837.868421053	758.122807018	931.75	641.581081081	119.055555556	732.443037975	733.797468354	663.008547009	303.032258065	508.763888889	937.483870968	781.61	549.406779661	677.887323944	708.644628099	722.292682927	804.780487805	802.079365079	700.0	1037.38938053	748.923076923	853.120805369	607.22	816.247524752	479.643835616	756.379310345	749.37037037	920.235294118	1006.65217391
alpha_rarefaction_6004_8.txt	6004	8	907.168539326	615.25	687.968085106	847.919191919	485.458333333	446.35	1029.63207547	470.829787234	510.040540541	706.048387097	886.936708861	460.528301887	718.385416667	766.034883721	746.049586777	717.517241379	784.28	406.223880597	404.45	704.274509804	936.767857143	1085.90625	182.058823529	228.0	1260.49056604	360.721311475	764.134020619	1177.17204301	775.0	912.666666667	931.679389313	697.65625	864.080645161	627.172413793	754.6	643.38028169	1345.76315789	546.733333333	675.65625	942.255639098	1000.27777778	793.454545455	629.345132743	1074.8988764	1177.28467153	665.628205128	634.107526882	1135.7593985	607.903846154	282.757575758	646.363636364	715.585714286	892.28440367	797.063829787	692.430379747	809.642857143	858.126582278	419.544117647	678.811111111	820.375	147.222222222	1319.66666667	543.776119403	501.514705882	1074.01234568	724.03960396	604.765625	615.658227848	742.75	518.661290323	119.0	748.858490566	746.533333333	752.093457944	797.897435897	435.7	640.291666667	692.21	276.916666667	564.694736842	804.745901639	712.009259259	770.014084507	347.0625	1140.5	679.933884298	459.863013699	872.0	862.592592593	776.709677419	993.015151515	1111.44444444	667.010526316	715.7625	744.891566265	587.943396226	689.8	427.466666667	708.042253521	885.604395604	507.083333333	305.666666667	879.723756906	906.070588235	694.473684211	793.12345679	722.571428571	829.685714286	613.529411765	131.15	732.068493151	1019.89830508	706.092592593	307.555555556	535.559322034	916.314606742	745.653543307	539.838709677	698.924242424	891.928571429	789.182608696	798.04	762.930232558	703.373737374	1013.85217391	713.53164557	826.489361702	628.862068966	859.858974359	508.033898305	637.019230769	804.539473684	854.519685039	987.854014599
alpha_rarefaction_6004_9.txt	6004	9	887.181818182	740.0	654.106382979	821.878787879	485.621621622	445.166666667	1043.17857143	511.224719101	575.761904762	761.084745763	893.449367089	508.516666667	739.717647059	787.817204301	775.794392523	710.064516129	921.590163934	545.022222222	339.365853659	789.068965517	888.351955307	1014.19090909	150.5	209.181818182	1079.53125	377.107142857	694.327272727	1233.33333333	667.447058824	838.32183908	901.0	673.272727273	759.5	777.514285714	743.217821782	663.615384615	1026.16304348	581.220779221	568.185185185	964.365853659	1003.65384615	875.142857143	653.058252427	896.086956522	1097.67741935	713.130434783	596.264705882	1097.90839695	519.916666667	266.5	637.1	786.62295082	808.176470588	893.494505495	685.222222222	669.388888889	923.987012987	470.269230769	641.725274725	866.526315789	178.8	1307.12380952	544.815384615	570.714285714	1074.74324324	757.913043478	516.5	583.011235955	697.056074766	480.238095238	197.363636364	662.888888889	710.223684211	763.875	871.788990826	499.0	653.4	734.538461538	301.034482759	637.540540541	857.23853211	751.653846154	881.5	340.428571429	1124.24137931	661.128	532.514705882	842.43697479	822.842105263	846.296703297	1054.57894737	1098.73684211	671.099009901	749.397849462	612.78	606.164835165	721.069767442	503.672413793	613.615384615	847.495145631	565.296875	277.7	979.038461538	818.470588235	627.064516129	702.512195122	822.886363636	852.126582278	583.263157895	126.3125	748.554054054	858.514285714	663.341463415	226.157894737	505.015873016	932.804347826	730.026548673	571.918032787	656.150684932	757.342857143	775.545454545	710.928571429	731.224	747.06	965.036036036	948.0	878.627586207	540.940298507	744.742574257	502.733333333	666.010204082	711.774193548	930.0	974.369127517
alpha_rarefaction_7003_0.txt	7003	0	917.135416667	673.900990099	664.0625	765.507936508	501.621621622	442.896103896	1093.29545455	499.739130435	537.073170732	720.0	873.759162304	486.8	706.457446809	700.341463415	820.079365079	653.727272727	945.542857143	556.49122807	360.0	744.0	986.368983957	1128.57391304	185.391304348	248.0	1148.46896552	373.436619718	716.623931624	1193.99107143	765.117647059	879.742574257	883.900552486	711.213483146	799.447058824	690.70212766	800.594059406	642.070588235	993.127819549	546.96039604	683.819148936	946.772058824	1024.7734375	760.480769231	670.162393162	920.722222222	1248.07185629	732.835294118	641.1	1131.50714286	746.226415094	252.025	659.239316239	646.382978723	900.390243902	776.231404959	646.603773585	661.024096386	742.056074766	436.72972973	714.225806452	996.330188679	204.65	1116.0	499.78313253	571.481481481	1100.23913043	730.42519685	541.233333333	760.71875	765.644230769	456.629213483	161.105263158	777.75	629.957894737	712.846153846	906.296610169	431.208	665.5	762.76	298.135135135	612.166666667	866.268656716	834.733870968	843.375	351.559322034	1106.05607477	633.619047619	469.534883721	849.108695652	835.413533835	771.01980198	996.804347826	1089.24861878	690.432692308	677.583333333	638.296610169	563.594339623	800.5	485.428571429	675.558441558	990.0	552.929577465	336.333333333	910.029268293	813.272727273	656.277227723	752.264705882	740.295774648	830.161290323	591.78	127.533333333	784.367346939	835.081395349	697.551724138	282.363636364	631.518518519	970.545454545	767.15625	536.077922078	670.609756098	797.681415929	741.509433962	841.602040816	843.007407407	717.673469388	1045.43939394	801.344827586	829.530612245	517.157894737	876.761061947	474.358974359	677.338983051	805.447058824	940.905511811	1052.53191489
alpha_rarefaction_7003_1.txt	7003	1	1059.14814815	682.065934066	652.375	851.682692308	496.28	429.957746479	961.490566038	479.625	566.208333333	724.134751773	854.400990099	458.638888889	777.28	770.019417476	733.769230769	711.356435644	990.325301205	488.263157895	345.016129032	772.217821782	941.366120219	1075.44247788	173.55	224.135135135	1157.8	378.47826087	694.11023622	1234.375	657.107526882	886.068965517	873.561728395	701.538461538	826.189873418	667.045977011	745.133928571	589.838709677	1249.26315789	537.307692308	605.881188119	923.207407407	1009.7983871	796.141791045	688.321428571	888.651785714	1132.0	677.0	675.163043478	1144.73684211	602.130434783	254.025	605.443478261	754.038461538	917.782608696	799.081300813	574.652173913	604.261904762	857.258064516	468.15625	613.684210526	947.897435897	161.0	1310.15789474	528.058139535	560.068181818	1105.01162791	719.941176471	558.686046512	682.943820225	726.00952381	459.420454545	126.75	766.545454545	741.381443299	752.0	829.407407407	452.428571429	651.261904762	740.137614679	291.161290323	556.725274725	909.370967742	779.705426357	842.126582278	381.948275862	1145.22222222	639.35483871	488.75	890.8203125	886.3	866.295918367	1187.8630137	1162.93975904	689.613207547	742.140186916	669.416666667	647.690909091	690.378378378	583.528301887	674.9375	944.954545455	503.7	347.236842105	867.805970149	843.054545455	660.104166667	788.369047619	758.846153846	842.857142857	604.979166667	133.0	688.0	1029.0	688.226890756	293.75	532.690140845	942.252336449	749.507575758	534.679012346	734.095890411	792.3	832.355072464	850.841463415	858.330882353	746.61682243	933.684210526	755.844660194	847.92	521.193181818	819.752066116	495.149253731	672.3	790.505263158	866.226027397	965.880681818
alpha_rarefaction_7003_2.txt	7003	2	1028.97590361	708.0	651.373737374	719.405594406	519.151515152	478.088235294	998.7	507.782608696	534.528089888	736.493243243	869.805970149	472.513888889	692.028571429	768.194444444	744.15625	750.818181818	961.272727273	492.103448276	328.895833333	842.801980198	984.686813187	1098.75454545	193.8125	240.096774194	1211.90344828	411.0	735.016949153	1222.91304348	647.22826087	871.333333333	920.892857143	730.913043478	810.25	724.62962963	894.569767442	626.038834951	949.7265625	540.883928571	650.333333333	933.584337349	1039.61538462	855.12605042	658.073770492	919.125	1266.73333333	774.791666667	636.287128713	1052.05988024	680.666666667	246.027777778	617.727272727	703.886075949	893.7109375	709.756944444	701.875	657.026315789	794.485436893	465.901639344	706.928571429	913.55	180.052631579	1252.22222222	493.56097561	591.289156627	1321.71830986	747.243902439	512.511111111	712.5	730.028301887	509.939759036	165.4	757.272727273	718.819148936	697.544776119	845.153284672	468.0	662.763157895	700.009708738	319.558823529	606.235294118	819.565217391	729.688888889	746.319148936	359.0	1093.30769231	656.729166667	515.01369863	874.471428571	917.294117647	784.090909091	1156.2	1143.84146341	681.21	711.0	648.592920354	588.3	662.795454545	527.957746479	666.515625	985.264705882	505.048192771	340.028571429	894.305418719	913.873873874	632.010752688	729.892156863	709.373333333	797.41	616.56122449	127.157894737	835.010526316	869.833333333	781.019230769	300.902439024	522.060606061	980.875	710.271428571	611.1875	694.988636364	844.675675676	761.789473684	796.063829787	839.024	682.826086957	1187.18918919	781.709677419	834.20625	517.333333333	905.135416667	451.776470588	677.583333333	799.782608696	905.153284672	1043.27950311
alpha_rarefaction_7003_3.txt	7003	3	1016.52941176	714.057692308	638.110091743	797.568965517	579.655737705	433.846153846	1001.64335664	516.909090909	520.411764706	685.673076923	873.064516129	507.137931034	705.147058824	744.009174312	753.897058824	784.448275862	869.673469388	490.25	385.790697674	790.486725664	983.93956044	1073.7768595	157.055555556	213.219512195	1214.13970588	417.424242424	723.88372093	1201.07086614	653.03	943.0	873.09375	714.038461538	814.8125	718.344827586	859.443181818	651.5	1155.98863636	537.8	655.166666667	966.5	1000.2	821.215384615	659.744186047	956.982608696	1189.35151515	773.666666667	681.132075472	1125.72340426	586.220779221	237.0	668.269230769	709.3125	868.111940299	738.948529412	679.154639175	597.8875	785.518867925	453.046153846	663.717948718	987.027027027	217.25	1228.78169014	503.247058824	613.369863014	1133.15189873	781.100917431	526.76744186	662.625	690.459016393	506.083333333	150.066666667	803.0	688.0	785.0	859.967741935	449.698113208	649.011904762	785.817204301	277.833333333	533.742857143	840.833333333	728.887417219	786.780487805	340.529411765	1183.11	664.619402985	585.84375	975.127118644	830.141791045	771.182608696	1151.81481481	1170.34615385	710.009803922	749.176470588	603.166666667	612.972222222	768.724489796	484.514285714	683.9375	896.949579832	509.368421053	340.487179487	936.090909091	853.591304348	683.8125	808.443181818	769.0	831.161290323	658.02247191	117.464285714	778.606382979	930.161764706	668.023076923	287.87804878	538.0	1024.29245283	753.007936508	579.161764706	650.212121212	818.285714286	799.779310345	741.518867925	748.860759494	696.731092437	990.816326531	755.628571429	857.836363636	546.011627907	753.365853659	479.777777778	670.907563025	771.010989011	886.595419847	997.0
alpha_rarefaction_7003_4.txt	7003	4	851.967391304	630.046728972	621.762886598	799.28125	529.042857143	478.714285714	989.647058824	512.805555556	497.643564356	714.309352518	901.0625	459.181818182	666.735849057	769.259259259	795.15037594	690.196261682	882.012345679	491.739130435	324.267857143	831.505263158	1031.06185567	1095.02439024	189.476190476	204.038461538	1044.67307692	367.2	718.43902439	1232.68141593	693.8	950.0	895.839285714	750.470588235	733.988636364	860.166666667	836.10989011	652.896551724	1036.24137931	536.91588785	613.555555556	1038.94852941	936.02027027	880.87704918	691.47826087	882.842975207	1208.52023121	712.282608696	652.25	1110.38461538	653.358208955	236.0	601.5	711.261904762	859.882352941	767.5390625	614.705882353	615.649350649	775.108695652	409.411764706	655.121495327	893.0	192.954545455	1172.3877551	522.35	615.943661972	1118.65853659	698.959731544	588.0	704.369047619	767.333333333	494.276315789	162.833333333	720.507142857	681.030612245	738.822222222	829.869565217	427.0	728.121621622	772.121495327	270.756756757	603.906976744	882.450381679	721.0	750.333333333	345.0	1089.5840708	653.319444444	496.447058824	994.403846154	857.443548387	918.568181818	931.011363636	1049.09202454	709.117021277	697.681415929	580.714285714	613.555555556	766.06	468.144927536	630.975903614	841.675675676	473.37037037	330.666666667	903.366336634	749.026086957	713.325581395	895.846153846	868.880597015	756.84375	589.884615385	110.956521739	752.545454545	925.558823529	743.784482759	328.676470588	501.514285714	978.295918367	743.196850394	546.012820513	810.761904762	808.43697479	766.054054054	755.728971963	843.173553719	751.581632653	945.0	841.7	810.285714286	513.012987013	807.888888889	494.139240506	654.625	732.857142857	908.0	990.5
alpha_rarefaction_7003_5.txt	7003	5	1023.59139785	657.53271028	662.803738318	831.436363636	496.517241379	442.602739726	1036.42307692	513.366336634	566.846153846	760.408759124	879.675257732	438.04	753.744897959	832.483146067	748.155555556	723.640776699	822.795454545	504.4	326.111111111	782.962616822	983.119170984	1159.50877193	154.041666667	225.135135135	1142.54545455	391.238095238	731.401639344	1210.11538462	649.132075472	900.402061856	887.411764706	770.04	867.126582278	704.344827586	841.048543689	628.311320755	1171.1	534.905263158	602.079207921	996.7	941.233766234	945.861111111	694.425	944.75862069	1101.51515152	681.943181818	657.80952381	1068.49295775	592.188405797	267.1	692.327272727	656.925925926	911.507936508	810.083333333	676.489130435	624.941860465	737.285714286	471.344827586	631.419354839	924.305555556	148.181818182	1127.12582781	494.260416667	550.151898734	983.111111111	773.185840708	518.554216867	641.304347826	714.925	463.961538462	162.2	695.29787234	691.029126214	774.5390625	951.625	466.315217391	644.25	733.979166667	239.081081081	546.694736842	848.52	725.921985816	836.063157895	353.275862069	1157.27102804	622.506329114	499.078651685	870.0	841.376811594	790.008130081	1093.93670886	1091.2	653.280373832	769.53125	633.008333333	623.504950495	706.495495495	441.0	707.043478261	1035.65168539	518.136363636	310.692307692	965.333333333	830.509090909	625.333333333	852.081395349	714.098591549	760.963302752	577.303571429	149.055555556	684.198113208	847.776470588	655.081967213	255.076923077	582.68	1027.79787234	774.84	547.134831461	708.25	848.678899083	736.180722892	817.106382979	833.78807947	731.2	1117.86466165	834.186046512	844.548192771	510.978947368	814.943396226	493.263888889	683.561403509	711.12195122	867.074074074	915.545454545
