	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_6004_7.txt	6004	7	68.36833	61.90559	59.01047	71.9503	53.31801	50.90613	77.43075	52.57246	53.28436	62.75106	74.42171	44.7179	61.60714	63.80187	68.39226	61.64425	65.40131	47.26297	35.34508	67.02762	78.72138	75.52649	17.41003	29.05561	80.96387	40.8293	66.0765	77.22687	59.21087	57.51924	76.6985	54.46027	62.56666	60.83204	64.7197	55.63534	72.83414	56.32633	57.98294	71.65028	75.71468	68.75245	61.42327	70.44019	79.41829	55.09852	59.66536	78.91254	53.4185	28.86525	61.04304	54.23888	67.99918	63.75601	59.3211	55.3492	67.86921	46.3038	58.83482	72.61694	12.82396	81.3401	53.96257	50.02081	71.66326	67.15013	56.12256	55.21269	65.48007	49.02857	13.88181	67.66946	58.4879	67.97551	72.47588	52.24662	54.46409	62.7135	28.36099	58.1671	68.60884	67.80696	62.04895	42.62696	73.09492	64.18678	52.46757	71.79067	70.57056	64.90859	68.12782	82.16148	61.67481	64.28695	61.20864	55.2322	61.24317	46.71949	56.08292	71.02663	52.28601	29.59982	78.65046	68.02854	55.40088	64.81933	52.7501	65.79991	56.351	14.86256	64.18274	60.5533	63.43645	30.87318	49.11415	73.0544	66.93781	52.85609	60.42831	61.92826	67.75058	64.29768	72.03962	66.01177	78.49499	64.58773	72.48398	50.74945	64.76159	49.79118	61.81704	59.62067	74.69602	76.25522
alpha_rarefaction_6004_8.txt	6004	8	70.10313	59.94806	60.70308	67.93982	52.844	50.69903	76.22403	51.58655	54.27556	61.85767	74.50342	43.44299	62.80718	60.92812	69.90987	61.86606	63.29885	46.43456	36.8978	64.95883	79.61765	72.58147	17.35612	26.13705	79.06021	39.97544	66.11364	77.82206	61.44776	58.09237	77.30035	54.11721	60.86332	61.25542	62.15409	57.60277	72.01495	57.70322	57.6635	75.8837	75.86013	67.47207	59.88777	72.73101	78.48733	56.37824	60.5571	77.86602	53.34143	30.34125	60.89768	55.20685	69.20958	64.66207	61.10077	58.39186	65.63897	45.61381	59.24217	69.7869	15.19112	81.29859	54.67363	50.0434	71.81674	65.66034	55.03965	54.31734	65.40469	50.82626	14.0111	67.83609	58.78462	66.11809	69.11332	50.74817	56.83509	65.12112	30.08976	57.92403	68.71387	67.17767	61.65066	40.80056	73.09034	63.72527	52.52595	70.57435	69.30723	66.88256	66.58209	83.74958	61.73333	63.92573	59.76961	57.03114	61.01222	48.70038	58.9563	68.90823	50.57556	29.52468	79.43018	67.27785	55.72959	63.19258	52.79242	61.22093	55.6458	16.88735	62.54754	64.80852	64.21467	32.39269	46.72735	69.75719	68.71285	52.75387	61.35122	62.46605	66.0864	65.45194	70.88411	65.47013	76.28868	63.17716	68.93137	52.73133	63.26604	49.41595	59.69774	58.71933	73.54406	77.08183
alpha_rarefaction_6004_9.txt	6004	9	67.97542	61.84676	59.24838	65.86761	53.50217	49.84072	75.28419	52.79783	53.69993	62.98348	74.26719	42.93358	61.81086	63.48495	66.08566	64.01781	62.70619	46.67579	35.29635	63.88168	78.08041	73.03911	17.29898	26.7211	78.33837	41.21066	67.82595	77.78985	60.10739	58.78137	75.68779	55.43922	59.65384	61.90671	63.7851	56.54695	70.4908	56.9586	56.95042	75.4436	75.12936	69.12316	61.39976	70.70201	78.33598	56.73315	59.16945	79.67884	51.26408	28.37413	60.3314	55.20638	67.35316	64.67548	58.44656	57.30285	65.80692	45.62993	57.56775	71.25875	14.14896	77.78456	54.03841	53.19254	70.02938	64.29286	53.67197	55.6677	65.65156	50.72871	14.3797	67.14561	56.03739	66.6735	72.08019	49.98496	54.62218	65.80736	29.48179	57.81122	68.16304	66.10558	65.75403	40.73899	74.26711	63.27239	53.85512	72.0183	69.67939	67.715	69.96661	84.56371	62.16601	64.68958	59.72681	57.40287	62.53299	50.22942	56.19247	68.80204	52.64666	30.08883	80.06308	67.58143	57.15383	60.93262	51.46897	62.78824	57.33735	15.1749	66.3878	62.89889	62.98242	31.07673	45.3487	71.38275	65.97015	54.23556	60.79509	62.83912	67.81141	62.2133	69.80366	65.71454	73.60323	65.73789	72.09548	53.13091	63.19925	49.42879	58.56931	58.35328	72.85543	76.62378
alpha_rarefaction_7003_0.txt	7003	0	72.87691	63.05197	61.09431	69.92578	54.07637	51.95388	80.72476	53.60548	55.99785	65.15851	77.92154	45.16861	63.77463	66.53183	70.34986	62.86656	68.71726	50.52093	38.79561	66.01216	82.33608	76.7326	20.45428	27.7826	82.17522	41.14836	68.31237	81.43151	63.73687	59.96249	79.41048	57.26924	63.26954	64.22462	66.14545	59.88675	77.31033	58.83986	62.9654	77.11584	78.30705	71.50883	63.09538	75.23091	85.78184	61.49914	62.97911	79.76375	56.19858	29.67316	64.83603	59.06284	74.37524	66.08671	63.6632	58.36758	66.86563	49.05737	60.42702	73.56965	15.47822	82.82422	55.71412	54.41906	77.63189	68.33031	57.03957	57.59799	66.69824	52.58353	15.05462	70.61123	58.53731	68.33842	73.27051	51.87906	58.72568	66.01959	33.11934	59.38762	72.41758	73.05654	67.9614	42.42099	75.18713	64.62918	52.28259	75.1674	72.36598	66.87138	70.39255	89.52556	65.43579	63.67307	62.53971	58.42534	63.57558	51.14191	60.43288	72.4626	54.88945	33.85389	83.01686	71.72029	58.74473	65.93237	54.95998	65.43249	59.17262	17.59798	68.2104	67.03372	66.44629	31.18329	49.07296	74.12791	70.07082	55.47177	62.33201	65.38395	70.86849	68.01058	75.5951	67.03653	79.98804	67.45854	75.21253	54.07706	66.99975	50.55619	63.94619	61.39415	78.13106	79.00826
alpha_rarefaction_7003_1.txt	7003	1	72.08288	62.61403	60.03912	71.96286	53.9403	50.21374	81.14314	53.95545	54.85905	64.90927	76.8181	45.55589	65.14993	66.31105	71.09694	65.21734	69.85201	48.14799	37.94694	66.59147	80.92795	76.05998	18.17703	28.59358	83.84618	42.97991	69.35262	81.59067	62.87309	60.81732	75.30148	58.91225	63.8562	62.64232	66.43031	60.41909	75.57835	59.07403	60.2832	76.67569	80.42048	70.32236	61.94836	73.72937	84.83074	60.48589	61.42059	81.6715	55.18235	28.64757	63.20297	58.68438	71.18989	67.80742	62.14513	56.37178	68.69466	48.06353	59.65454	74.32437	15.51934	84.56349	55.7022	56.48035	74.65842	68.59972	56.90561	57.63866	68.32483	51.59124	13.56255	69.11715	59.48615	68.71276	74.1	52.46087	58.61672	67.74276	30.05534	57.21086	73.8517	73.26347	67.12697	44.73599	76.60773	66.09988	54.16158	76.05746	71.59203	68.56859	70.49555	88.63915	66.95836	67.22304	62.14189	59.35282	64.02798	51.58322	59.04688	74.52414	53.6889	33.45443	82.9073	70.11181	60.47634	64.92612	53.90709	64.07186	57.0412	17.11159	64.49222	65.96722	66.84771	31.95345	48.74897	74.64383	68.85084	55.95425	63.12726	66.47628	71.88401	65.95348	74.73799	67.13377	78.89951	68.09327	74.81241	55.25884	66.31399	50.30483	62.42804	61.97335	76.98682	79.57496
alpha_rarefaction_7003_2.txt	7003	2	72.56578	61.962	61.3257	72.5114	52.39741	51.75347	80.80526	52.92846	56.36794	66.62841	78.28478	45.29892	63.72204	66.29072	67.94386	64.11478	69.03418	48.67581	36.86593	67.82344	82.52006	74.58005	16.54242	28.63358	84.6411	42.08058	69.42304	81.92319	61.07645	59.5193	80.20361	57.47287	64.29122	63.33373	64.42255	61.23471	74.41364	58.15002	59.8475	78.80616	80.50854	71.20418	62.26195	76.28351	84.31229	60.45986	61.84417	82.45786	58.75387	30.52218	64.69098	56.53793	71.03186	66.29642	63.15824	58.01602	69.68941	47.8079	59.46109	71.88558	14.45807	84.59938	55.13502	57.75033	76.23044	68.53492	54.39082	58.14204	67.32231	52.01627	14.46997	71.50138	59.66159	68.12105	75.27132	53.27397	59.13008	65.44183	32.75401	59.83391	71.44458	70.7506	65.92262	43.33649	78.38242	65.43312	54.05725	75.80112	72.38494	69.53551	71.33459	89.2217	64.61944	66.40183	61.82625	59.35328	65.65758	55.20828	56.35917	74.92817	53.90163	32.65964	81.65399	72.90207	56.69102	66.68792	52.14888	66.26103	60.19481	16.58497	69.27147	68.30219	65.478	33.21994	51.32935	74.25597	69.8727	57.41704	63.6931	66.64169	70.69505	65.39516	73.52376	67.77012	78.62207	67.6969	74.27836	54.83209	66.97881	51.62408	61.75155	62.49418	76.95267	79.74422
alpha_rarefaction_7003_3.txt	7003	3	72.73155	64.28368	62.52517	70.45225	54.8636	50.623	79.21141	53.88747	55.43258	65.60005	78.40939	46.12171	64.66982	63.75679	71.08684	63.96408	69.52612	50.1784	37.85536	68.05319	82.381	77.2711	16.71273	28.0525	81.72822	43.2307	69.19731	83.01088	62.7206	61.56254	78.99636	54.87698	64.74813	63.22635	65.50783	60.20176	75.07722	58.51585	60.51043	75.64985	79.09584	71.07079	64.03297	74.47945	82.58044	62.2058	63.9351	80.19038	57.14707	30.21665	63.54858	56.59743	73.14793	66.70212	62.21595	58.22844	68.57275	47.51164	59.69732	73.25642	15.57756	87.37237	55.9777	57.78239	73.28204	67.94216	56.68618	56.69914	67.02799	52.63549	13.37318	71.56309	60.49087	70.59127	73.27509	51.99802	57.50614	66.30515	30.58736	60.60469	69.96799	72.64841	66.96058	42.29643	79.9612	65.10941	53.36171	76.28778	72.6995	68.55357	72.56245	85.17372	64.95144	67.88424	60.60965	59.95712	63.61709	51.83842	59.4304	73.37183	53.94143	31.61766	81.46584	72.06336	59.88896	65.26293	55.56417	66.67335	59.13323	17.20572	67.73494	62.92466	66.09437	35.09498	47.73224	76.52409	69.87314	56.30443	64.4955	66.12538	71.69497	66.201	73.9059	66.98388	79.32275	69.16085	74.46112	54.85705	65.2852	49.86121	62.09567	61.50745	76.19896	79.62946
alpha_rarefaction_7003_4.txt	7003	4	71.2675	62.42186	59.96648	70.84563	54.92777	51.36403	80.40797	53.17724	55.8463	64.67028	77.94443	44.11287	64.24881	65.90453	72.201	64.5588	68.7936	51.1735	37.17979	67.55601	84.40625	77.1574	18.8605	29.1934	82.54203	42.76696	69.42957	81.53097	63.07121	62.39411	78.24324	58.85659	61.01657	65.78522	65.04763	60.28889	77.81061	57.85096	59.73154	77.72429	76.97125	70.95977	63.03023	73.98109	84.259	61.16351	62.37792	81.76928	57.01276	29.75891	64.34091	57.34493	73.23865	67.50162	61.89343	55.31609	66.3989	46.49392	61.76235	72.12087	15.19625	84.34253	54.3206	53.52265	73.74786	68.42758	57.45451	60.00286	67.01191	52.44621	14.30986	69.31946	59.61953	69.73415	73.72436	51.08313	57.85231	68.39036	30.29873	59.23116	70.88439	68.25941	64.68744	42.78835	74.86553	65.84765	54.2154	75.43066	72.62224	68.38445	68.32244	85.96957	65.27385	66.34717	60.606	58.17295	64.49998	50.18308	60.16321	72.13653	52.80989	31.50964	81.77352	68.25348	58.46091	65.49451	56.28407	63.85983	59.77033	16.00198	69.4375	63.89713	66.11926	33.7976	49.68765	73.52788	70.60951	54.44297	61.86678	66.80093	70.87421	67.64725	73.54581	66.87151	80.54796	71.78415	72.70227	53.06194	64.9709	51.01568	62.62877	61.48822	78.89281	79.67346
alpha_rarefaction_7003_5.txt	7003	5	75.09731	62.98319	63.50396	72.31251	55.34249	50.54945	80.33439	53.66309	56.30876	65.63761	78.58706	44.62819	64.01139	64.73233	68.37352	64.94981	65.43819	48.58317	35.90278	68.75748	83.15264	77.33703	18.82923	28.26143	84.57932	42.59582	68.42925	81.92213	62.08333	60.32621	78.47476	57.95716	64.67275	64.34235	66.87955	61.81071	80.60367	58.47746	60.40067	78.04586	80.60433	70.54593	63.34393	75.0714	83.5823	58.98021	62.55036	80.07132	54.4284	29.37413	64.34664	55.21613	73.2876	68.70758	62.47067	57.17534	67.98481	47.28779	60.74402	70.24112	14.97469	85.48578	57.15042	53.59632	73.50318	68.34077	55.7316	57.80652	69.43884	50.74742	13.25105	70.33577	59.97241	69.3334	76.94276	52.38114	57.95075	67.63371	30.09935	58.06111	70.70044	71.87995	69.21405	42.88589	79.31481	65.72144	55.95493	75.19768	73.13019	69.40005	71.41055	87.10821	64.59926	66.79333	63.83026	57.55207	64.49826	51.02568	61.87612	73.72778	54.71171	32.14231	82.54674	69.47446	57.60022	67.53891	54.00514	65.27828	58.99844	16.46165	66.9948	65.59546	63.59761	32.11873	52.06763	77.16921	69.61179	57.41815	62.40657	66.07988	71.04174	68.13811	76.19989	67.67617	82.05021	68.16608	74.2996	54.58107	66.8718	51.11067	63.16826	59.45171	75.23425	79.41915
alpha_rarefaction_7003_6.txt	7003	6	72.01208	63.36956	61.66869	71.32557	55.09353	50.96639	78.56617	53.62131	57.66761	65.78107	78.07176	45.38393	63.9569	66.04554	70.08293	66.46308	67.90168	49.78194	37.36013	64.67389	82.26689	76.03118	17.98305	27.56575	84.74347	40.99469	67.91381	83.17979	63.16826	61.18609	79.80802	58.05694	64.70339	63.87038	66.42963	60.77815	76.68563	57.42444	61.91317	75.24761	81.64086	70.671	62.63526	73.25876	83.68883	59.63834	63.47346	83.30548	57.25063	28.93126	64.0981	58.32101	74.14427	66.15157	62.33074	58.81261	68.10688	48.08513	61.68522	71.83902	15.18646	84.92108	57.63707	55.03319	73.41213	68.68796	55.74199	57.53785	68.35809	50.36953	13.57885	70.03175	58.7132	68.63444	73.55867	51.09746	58.53918	65.42923	32.08581	57.21978	69.23316	71.34433	65.76019	43.25967	77.88397	64.8355	54.62512	76.32114	72.07014	69.03367	71.0471	89.76507	64.86407	66.35726	62.83229	58.08458	64.83877	49.92403	58.61162	71.89798	54.19991	33.39638	83.28878	71.03733	58.01376	65.72843	52.41037	66.3345	59.34801	16.47205	68.33187	64.68146	66.4929	32.6386	49.80037	73.21451	71.31743	56.9441	62.60781	65.77371	70.64142	65.30977	73.34583	65.28652	79.75502	67.39327	75.00276	54.75468	66.99739	51.26065	63.49257	62.8989	77.83678	80.50148
alpha_rarefaction_7003_7.txt	7003	7	73.73789	62.4621	61.82143	71.52662	54.52856	50.77669	81.94964	53.59981	55.35676	65.91988	78.09587	45.64131	64.17212	64.48886	71.98057	62.85184	66.83943	46.83756	37.29428	67.28153	82.6846	75.2629	17.05152	28.45012	86.68361	42.38294	67.74475	82.36413	63.97072	60.12843	78.00969	58.00678	62.54749	64.32647	68.49744	59.90823	75.31725	59.00083	62.63886	75.54562	79.42874	71.07549	64.56564	74.45025	83.2095	59.63215	63.62909	81.35483	56.01649	31.13199	63.57098	56.07461	73.22805	65.55745	62.12632	56.48415	67.96879	49.22364	58.075	71.42944	15.0106	84.60039	56.4437	56.16039	75.48379	69.74478	56.71966	58.3638	67.5898	49.77934	13.40333	68.31095	62.23477	69.28513	73.13876	52.49284	56.15406	66.26323	29.73036	57.02829	69.55243	71.98871	67.64389	42.56178	77.45094	65.00569	55.18073	76.71203	70.76741	67.33665	69.41839	88.54398	67.06647	65.83844	61.61939	58.46517	65.23001	52.06815	58.84698	71.43279	54.40099	29.05292	82.17752	69.62232	55.93153	65.77253	56.05234	64.64416	60.36801	17.19756	68.48018	65.07972	65.791	33.22116	49.58405	75.18676	71.24548	55.35217	62.73689	64.95096	71.40803	64.87011	72.21988	66.88023	80.73045	66.04568	75.11383	54.5794	66.09153	50.53608	64.20186	62.62286	78.34275	79.46177
alpha_rarefaction_7003_8.txt	7003	8	72.63422	63.73077	59.76678	69.09941	53.636	52.80282	81.0465	53.00575	56.01234	66.6563	78.25991	44.88482	63.56026	66.71984	70.66205	63.91092	67.50683	45.7836	37.6293	67.14022	81.8032	77.31222	17.25033	28.61305	85.51299	42.98089	68.64899	82.7733	63.2771	63.01405	78.28595	62.43616	65.56425	63.68578	64.90083	59.30533	76.87101	59.40815	63.45889	78.08715	80.48144	70.11323	63.0624	74.51934	83.32761	59.71801	61.75198	81.57066	54.39787	29.923	62.72071	56.50088	69.88799	67.43134	63.76951	57.2907	67.76038	49.12938	59.47588	71.99666	15.52657	83.50544	55.39859	55.39555	77.19504	67.20118	55.11798	57.45383	66.96713	52.00889	14.0987	71.46989	58.51988	68.6672	76.85858	52.19285	56.72265	65.02767	30.61835	58.38411	69.82701	69.18705	65.86946	42.70793	76.93466	65.01041	55.06276	76.13306	73.22434	67.8956	69.10587	89.55425	65.52476	65.34265	62.47751	58.61562	65.46214	51.28286	58.59183	72.25752	54.52452	33.5286	82.03249	70.40672	59.61411	65.41743	53.9122	67.44054	60.13165	16.41134	66.9003	68.28267	66.52118	32.72967	50.24636	75.11802	68.70367	54.70579	61.70497	66.1062	71.24097	65.1775	74.96681	69.26849	79.07199	68.83552	74.72916	56.78431	67.10386	49.86341	62.53855	63.09195	75.56742	80.58795
alpha_rarefaction_7003_9.txt	7003	9	70.0909	61.22475	63.61285	72.18904	53.13385	49.37398	79.76899	53.15773	55.06512	63.92085	76.00341	45.92653	63.78475	65.98299	69.78093	64.15116	71.11686	50.11629	37.21461	64.45306	82.39291	78.36523	17.73727	29.03278	83.61858	42.09724	69.30373	82.01245	64.59648	62.0053	80.47641	58.60142	63.23216	63.33034	66.19837	61.72094	77.47292	58.43177	63.54918	79.06863	80.98673	69.11244	63.497	75.19319	84.81383	60.17226	59.09476	81.00888	54.58016	30.35213	63.4987	57.55496	74.64723	68.32806	62.54153	56.75525	69.51376	48.62759	59.91235	72.14601	15.47775	85.18095	56.24867	56.45759	73.72878	69.94222	55.93819	57.63246	67.51405	51.62808	13.62904	70.22984	59.38599	70.09477	75.02717	52.37712	57.78571	65.90042	32.17511	58.54516	70.19815	71.64138	65.74124	43.3081	75.82711	65.30214	55.11023	74.51399	74.37591	68.31937	71.27508	87.39118	65.80775	68.70456	62.15939	59.53015	63.73007	52.31535	59.55853	72.24871	54.57607	31.55928	82.07969	71.02861	57.88013	63.89701	53.66047	64.81512	59.56803	16.86055	67.79289	68.84812	65.40479	33.48261	49.64855	78.21246	70.6045	55.19229	64.454	66.16772	70.88524	66.39113	73.68672	65.94268	79.8113	69.15734	75.18087	53.83474	65.50738	51.07958	62.71707	63.27996	76.5451	81.11441
alpha_rarefaction_8002_0.txt	8002	0	73.3251	63.95597	63.90932	73.7245	55.81537	52.85355	84.78572	53.68445	58.42479	67.65844	79.22772	46.7208	66.21645	69.61155	74.8663	68.00055	71.13072	50.47468	38.85448	69.32099	87.16876	80.83795	17.84549	29.58747	88.84729	42.99941	71.0761	86.46618	65.14342	62.77673	82.51641	62.92721	65.64702	67.70684	69.75769	62.84392	81.12635	61.62878	63.36068	82.65793	82.4077	73.90531	65.53008	78.7404	88.21592	62.24557	62.50223	84.06434	56.41855	31.97214	66.14411	60.80308	74.60789	69.34984	63.9354	60.22968	70.42194	50.35771	63.96292	75.90092	15.34267	88.5774	57.03612	56.51969	78.37132	70.61862	57.55028	59.73545	68.77749	52.27509	14.64273	70.59643	61.18078	71.55668	77.60322	53.60968	59.81428	70.10539	34.89817	61.66037	73.46694	74.22953	68.52367	44.61317	79.20305	65.94257	56.80588	79.27524	75.35357	69.59779	77.47137	91.03924	66.15735	67.96021	64.75333	59.97434	66.01359	52.96639	64.69494	77.29563	57.72389	34.3348	84.20619	75.14072	60.77393	67.9865	56.23942	68.41679	61.18656	16.29792	65.45431	69.4351	66.64933	33.33893	51.74427	79.29016	70.27851	58.11088	67.17863	69.12881	73.10279	68.0194	78.16503	68.53519	83.4532	70.55571	78.14238	57.98043	69.30646	52.10485	64.21594	65.30325	82.69597	84.6622
alpha_rarefaction_8002_1.txt	8002	1	77.83808	61.64444	63.58936	75.31618	56.16635	52.56535	81.05094	54.0615	58.42484	67.52475	80.37812	47.28245	68.28782	68.32945	72.05491	66.38183	71.42145	51.45991	38.89579	68.03713	86.45976	81.03706	18.15778	30.49079	86.16079	43.70482	71.80362	86.47101	66.54543	64.31964	80.22489	61.05402	65.04049	67.34385	67.59701	61.41869	82.37126	61.87463	60.15607	81.54249	83.55618	74.7629	64.49077	75.64312	87.55947	62.31052	63.93402	84.17983	55.2365	29.61891	65.18212	58.84173	75.33998	67.65898	65.25049	59.8802	69.29286	49.88371	63.06009	74.28171	15.24627	87.29645	56.92507	55.73919	75.95819	69.35666	58.14109	60.07106	69.70197	52.65893	15.50634	71.35133	60.31199	71.69346	77.55573	53.76912	59.12018	68.93912	34.11444	61.06066	75.45082	72.83782	68.42804	44.45872	80.21728	65.78665	57.39587	79.10219	76.10318	68.65854	73.36591	91.9788	66.84801	68.67482	64.41406	61.95964	67.98045	51.03678	63.33358	76.71289	55.96988	33.96642	83.75325	73.42996	60.58066	68.34851	55.36706	68.14958	61.22443	17.15964	66.81476	67.59896	65.96459	34.66003	52.1671	78.71251	70.50442	57.04143	66.56627	67.78989	72.54693	67.01118	75.89681	70.19429	82.61507	70.34965	76.80731	57.40586	69.14254	52.22894	63.69861	63.62954	78.0301	84.36611
alpha_rarefaction_8002_2.txt	8002	2	75.39797	64.01615	64.54641	74.66816	56.16837	51.94298	83.40701	55.08205	58.73327	66.31215	80.07507	46.61339	63.5687	65.77232	73.77582	66.85555	70.35142	50.4158	37.32747	70.0268	85.52723	82.01985	18.5425	29.85366	86.91266	42.79716	72.62545	87.81908	64.16078	62.60877	80.06988	62.75428	65.74919	67.95156	68.3703	60.58384	81.18426	58.15304	63.29495	81.85251	83.76812	75.13499	64.24125	78.40266	88.27771	62.35555	64.80116	84.97484	58.85617	30.66251	65.54798	58.22128	75.3909	69.31361	64.91098	60.31894	71.6155	49.09974	61.81986	75.54763	16.18772	86.82222	58.80436	55.98631	77.76491	70.03688	57.64721	59.38627	70.05309	54.11375	14.26008	72.59563	61.99999	69.18985	78.38587	53.44115	60.23883	68.02322	33.08833	60.5173	75.72382	75.18127	68.70584	43.46233	79.43983	66.56187	55.7584	80.58253	75.28104	70.95727	74.42327	90.71049	67.65733	70.11394	65.13016	61.86645	67.53988	52.18618	61.96332	77.46155	56.97207	34.84278	85.98565	72.83469	60.33378	66.50587	55.00455	69.76236	60.95565	17.64912	68.70674	71.49568	67.29614	33.35307	52.57645	80.36598	72.54074	58.03215	66.07547	68.87388	72.81533	67.18061	76.6328	70.78143	83.7041	72.97507	77.53375	57.68155	68.55941	52.68443	64.95956	65.91556	78.88438	82.70178
alpha_rarefaction_8002_3.txt	8002	3	75.70139	64.74586	64.0064	73.80287	56.63035	51.56424	83.70901	54.56389	57.7799	67.94159	80.23908	47.2438	67.32821	66.12706	72.66719	66.80332	72.57223	51.41139	38.46202	68.09598	83.97432	78.10262	18.43319	28.56582	87.84313	44.03435	70.25844	85.44465	64.59897	64.07029	81.65124	63.16522	66.1019	65.22041	69.46118	62.19743	80.12636	61.59327	62.73228	80.0209	84.16608	74.07989	64.54332	78.23628	86.81583	58.87002	64.96682	84.66816	56.38352	32.03882	65.69616	60.05813	75.13476	70.19782	62.56646	58.42209	70.8086	48.9425	62.02595	76.31192	15.67303	88.53228	59.03736	57.94329	80.07128	68.77338	57.90636	60.98047	69.42853	54.20142	15.04853	68.63408	60.22864	71.1357	77.94531	53.43691	59.315	69.76839	34.26131	61.43191	73.57701	73.39909	67.42418	44.27651	81.46869	66.56684	57.46086	78.07954	75.02448	70.54589	72.78128	91.57718	67.93127	66.81858	64.53624	60.14388	67.00284	53.73844	60.8398	76.01556	54.35466	33.2904	85.50384	74.44909	59.19868	67.75786	55.80162	68.77832	61.74902	17.95466	70.39491	69.22879	67.54891	32.66678	51.84723	77.30758	71.403	59.27012	66.38351	68.08647	72.83926	66.64991	76.38099	70.21689	82.48197	72.14107	78.32539	57.73919	68.33154	51.59737	64.67778	65.74337	80.03392	82.40421
alpha_rarefaction_8002_4.txt	8002	4	75.39711	64.5213	63.31491	74.11365	55.71573	53.30846	84.22088	55.37225	57.60142	66.4349	79.51741	46.83205	66.28756	68.05503	72.59537	65.18141	74.05088	49.1527	38.12193	68.63347	85.46069	78.16541	19.62571	30.43509	86.23967	43.49412	70.8093	86.04847	63.79927	64.38211	81.69728	60.81521	65.10367	66.37021	68.38729	62.3981	82.92923	59.3512	64.16215	79.91669	82.29366	75.43715	65.14028	78.08082	86.17144	61.93562	62.59916	85.22929	58.96792	31.74447	65.22205	58.78122	76.29843	68.85414	65.10109	58.57633	70.42929	48.98659	61.98172	75.00968	15.8891	87.38533	58.1481	57.85418	79.19354	69.17464	57.35803	58.9818	66.75414	54.04151	14.57976	71.70461	61.67273	70.85565	79.79576	52.40219	58.05519	69.32126	33.35039	60.57479	75.43505	72.88018	69.95122	44.00043	78.52748	65.94975	55.06612	79.64132	72.92831	70.28798	74.02204	90.48195	67.14703	68.45665	64.25962	61.70039	66.51424	52.86788	63.14496	75.83783	54.98925	34.88126	85.06216	75.19069	60.39403	66.66324	57.42719	68.40529	61.01384	16.42282	69.36201	67.61435	68.2145	34.16919	50.58863	76.56701	71.80529	57.92446	63.9679	67.88384	73.16826	66.24254	77.01363	68.49788	81.17573	69.736	77.66694	55.87333	68.65149	52.18051	64.53121	64.72331	80.53032	82.8225
alpha_rarefaction_8002_5.txt	8002	5	75.82448	64.16403	63.97343	74.89308	56.95323	52.7165	83.23543	55.02181	56.66763	67.05821	80.07677	46.35868	67.25749	65.98304	71.09925	66.92557	71.31825	50.11837	38.8183	69.42331	84.32509	77.92396	19.63196	29.23499	87.24585	43.14617	71.5113	84.3522	64.4018	63.64923	81.19706	62.00197	65.59066	67.47944	68.56749	62.85424	82.94817	62.06474	62.99895	81.98449	83.60719	73.44659	65.08451	79.56247	87.8527	62.73589	64.00177	83.96837	58.24168	29.20848	65.40922	58.57449	74.79222	70.16568	65.39501	60.314	72.67615	49.31191	62.92052	77.06834	13.81392	87.51366	59.84342	58.07419	80.26452	71.13436	58.33323	60.61693	71.12284	53.96893	14.9768	72.28472	60.61923	71.5309	76.52323	53.20695	60.5527	70.33547	31.32634	59.76361	71.98172	71.87206	66.31938	44.31519	81.51148	66.57575	56.60612	78.49181	74.43169	71.26336	76.08478	90.24791	67.32096	70.09488	63.20813	60.19435	67.83771	53.40747	63.88319	76.30942	54.75823	33.22409	83.53611	74.57531	60.79462	68.35863	54.87472	66.32511	62.07728	16.75255	69.6126	66.55327	68.21567	33.31349	50.93306	77.46651	71.45998	57.15621	63.07625	70.27387	73.29003	67.52249	76.16202	69.01981	83.02516	72.1275	77.11728	58.1612	66.74331	51.43163	63.76986	62.95262	76.18077	83.00598
