# Constructed from biom file
#OTU ID	ERR537638	ERR537639	ERR537640	ERR537641	ERR537642	ERR537643	ERR537644	ERR537646	ERR537648	ERR537649	ERR537650	ERR537651	ERR537652	ERR537653	ERR537654	ERR537655	ERR537656	ERR537657	ERR537658	ERR537659	ERR537660	ERR537661	ERR537662	ERR537663	ERR537664	ERR537665	ERR537666	ERR537667	ERR537668	ERR537669	ERR537670	ERR537671	ERR537672	ERR537674	ERR537675	ERR537676	ERR537677	ERR537678	ERR537679	ERR537680	ERR537681	ERR537682	ERR537683	ERR537684	ERR537685	ERR537686	ERR537687	ERR537688	ERR537690	ERR537691	ERR537692	ERR537693	ERR537694	ERR537696	ERR537697	ERR537698	ERR537699	ERR537700	ERR537701	ERR537702	ERR537703	ERR537704	ERR537705	ERR537706	ERR537707	ERR537708	ERR537709	ERR537710	ERR537711	ERR537712	ERR537713	ERR537714	ERR537715	ERR537716	ERR537717	ERR537718	ERR537719	ERR537720	ERR537721	ERR537722	ERR537723	ERR537724	ERR537725	ERR537726	ERR537727	ERR537728	ERR537729	ERR537730	ERR537731	ERR537732	ERR537733	ERR537734	ERR537735	ERR537736	ERR537737	ERR537738	ERR537739	ERR537740	ERR537741	ERR537742	ERR537743	ERR537744	ERR537745	ERR537746	ERR537747	ERR537748	ERR537749	ERR537750	ERR537751	ERR537752	ERR537753	ERR537754	ERR537755	ERR537756	ERR537757	ERR537758	ERR537759	ERR537760	ERR537761	ERR537762	ERR537763	ERR537764	ERR537765	ERR537766	ERR537767	ERR537768	ERR537769	ERR537770	ERR537771	ERR537773	ERR537774	ERR537775	ERR537776	ERR537777
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000201099343075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135851107187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126806999746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	0.0	0.0	0.0	0.000171703296703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141995030174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36987584914e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000268132457434	0.0	0.0	0.0	0.0	0.0	0.000135290536427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	0.000803772371664	0.000483851457603	0.000360932649968	0.000171703296703	0.00092360469719	0.000127648710748	0.000385267375559	0.000144206503713	0.000760246043265	0.000161873414989	0.000160222174749	0.000358294518094	0.000215672178289	0.0	0.000268658320348	0.00019437605287	0.000528646005419	0.00204153467089	0.00173410404624	0.000536376048371	0.0	0.00313152400835	0.000134078212291	0.000980632507968	0.000432686364198	0.000179131213614	0.000814265939256	0.000329250625576	0.000141242937853	0.000876040297854	0.000399733510993	0.000205831903945	0.000997672098437	0.000969498098292	0.000987925356751	0.00023346757719	0.000175515577007	0.00241935483871	0.000149083138697	0.0	0.0	0.00044834113779	0.000100618805655	0.0	0.0	0.00029418975239	0.000527704485488	0.000982249351014	0.00105725009251	0.0	0.0	0.0	0.00130519904285	0.000461148259165	0.0	9.7885669538e-05	0.00481927710843	0.000885437951233	0.000132257637879	0.000442654154309	0.00148853825543	0.00234291799787	0.0	0.000283085633404	0.0	0.000159134309357	0.000258665287118	0.000144854059535	0.00028823427682	0.000150246027871	0.000322476620445	0.000241553186992	0.0	0.00047578266248	0.000213469954104	0.000179985601152	0.000947995666306	0.000226988991034	0.00120573676863	0.00238369857747	0.000994733762434	0.000323219263868	0.0	0.000208652107386	0.000486651835373	0.000281483983561	0.000340053436969	0.00236546422235	0.0	8.93216024295e-05	0.0	0.000654318502114	0.000739130434783	0.000101822624987	0.000334485449883	0.000109583036546	0.0	0.000499286733238	0.00089565606807	0.00390867904415	0.00105747698432	0.000109679188374	0.000521981208676	0.0	0.00473876063183	0.0	0.00535254080486	0.0	0.000126710593006	0.0	0.000486338314617	0.000938589434165	0.000789421748569	0.0	0.0	0.0	0.0	0.00284180612567	0.00079583273043	0.00414227327958	0.00135413979881	0.000108383460684	0.000700525394046	0.000388543516874	0.00330455894254	9.09338910612e-05	0.0125662274148	0.0	0.0	0.0	0.000278706800446	0.000580904098014	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126823081801	0.0	0.0	0.0	0.0	0.0	0.0	9.43618778014e-05	0.000377121307354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000407290499949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000152369343288	0.0	0.0	0.0	0.0	0.0	0.000134084204881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000554938956715	0.0	0.0	0.0	0.0	0.000108754758021	0.000130531262237
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	0.000375093773443	0.00151203580501	0.000433119179961	0.00128777472527	0.0109513128381	0.000574419198366	0.00254276467869	0.000360516259283	0.000829359319925	0.00291372146981	0.000801110873745	0.000119431506031	0.000431344356578	0.0	0.00311643651604	0.000259168070494	0.00257714927642	0.0137979584653	0.00578034682081	0.0208699044275	0.000238720458343	0.00691544885177	0.00107262569832	0.00312576611915	0.000865372728397	0.00618002686968	0.0451917596287	0.000790201501383	0.00162429378531	0.0035667354984	0.00939373750833	0.00500857632933	0.00327014743377	0.000372883883959	0.000384193194292	0.00338527986926	0.00614304519526	0.00630498533724	0.00954132087661	0.00444202701478	0.0211304807184	0.0289429112285	0.000100618805655	0.0118913173454	0.0143902589017	0.0217700416769	0.00844327176781	0.00217498070582	0.000528625046255	0.00138514252388	0.00166240409207	0.00325573823865	0.000942643753172	0.00407347628929	0.00158508749683	0.00381754111198	0.0244768547876	0.0185260863643	0.000264515275757	0.0330662653269	0.0355016373921	0.00901668441605	0.01494321578	0.0290634583628	0.0116279069767	0.00604710375557	0.033755819969	0.0055768812921	0.00443880786303	0.00867670810953	0.00831989680748	0.000996406896343	0.00461964890668	0.00575697021601	0.00405592912798	0.00587952963763	0.000609425785482	0.0372829417773	0.0018403350679	0.000153787004998	0.0272674078408	0.0484424871722	0.00829234012649	0.0227430797051	0.023637374861	0.00315262061589	0.00840417779937	0.0623891188646	0.105097161461	0.0193827877272	0.021388790141	0.0335212401852	0.0184782608696	0.0016291619998	0.048444642658	0.00290395046847	0.0043499571131	0.000285306704708	0.00164203612479	0.00550768410767	0.00199054491167	0.000658075130244	0.00643776824034	0.00547645125958	0.00224787363305	0.00038092335822	0.0466530099782	0.0477946105376	0.00171059300558	0.101591018665	0.00977097886639	0.0370072405471	0.0821492007105	0.0	0.0	0.00424770847306	0.0140168822117	0.00852541837701	0.00665605556359	0.000276151551972	0.0159272633479	0.0130602070124	0.00119089316988	0.0196492007105	0.00741839762611	0.000909338910612	0.00360005434044	0.0320351125013	0.0	0.00954049844237	0.0240384615385	0.00866075200676	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	0.00128603579466	0.00356840449982	0.00194903630982	0.00111607142857	0.00369441878876	0.00497829971917	0.0013099090769	0.00122575528156	0.00117492570323	0.00383100415475	0.00133518478957	0.00161232533142	0.00273184759166	0.00311151969451	0.00102090161732	0.000907088246728	0.00132161501355	0.00344948961633	0.000722543352601	0.00131655939146	0.00248269276677	0.00202244258873	0.00245810055866	0.00490316253984	0.00191618247002	0.0025974025974	0.00309421056917	0.00349005663111	0.0010593220339	0.00344158688443	0.00119920053298	0.00144082332762	0.00254960647378	0.00432545305392	0.00367727771679	0.00274324403199	0.00508995173322	0.000879765395894	0.00690751875963	0.00154111141329	0.00211304807184	0.00184318023314	0.00337072998944	0.00159436657145	0.0023368796507	0.00205932826673	0.000753863550697	0.000561285343436	0.00280171274515	0.00251512721441	0.001726342711	0.00211622985512	0.00232035385396	0.00215202520944	0.00240933299518	0.000636256851997	0.00329740012682	0.0018389865141	0.0033725697659	0.00566597317516	0.00200952664483	0.00070997515087	0.00159394301654	0.00608634111819	0.00188560653677	0.003713133885	0.00763062596999	0.0060114434707	0.00956937799043	0.00120196822297	0.00122541115769	0.00126815423171	0.001385894672	0.00271196117613	0.000249048279788	0.00263978881689	0.00189599133261	0.00397230734309	0.00152303591826	0.00246059207997	0.00128730251609	0.00181810835926	0.0032794565472	0.00166921685909	0.00354560622914	0.00281483983561	0.00165168812242	0.00051744529864	0.000508698748601	0.00102719842794	0.000355492356914	0.00241594523857	0.00217391304348	0.000254556562468	0.00133794179953	0.00295874198674	0.0026344810685	0.00156918687589	0.00208986415883	0.00222084036599	0.00217715849714	0.00241294214423	0.00295789351583	0.00157447973713	0.00176184690158	0.00144750876124	0.00198242252032	0.000268132457434	0.0126710593006	0.00213513327364	0.00274117959148	0.000804505229284	0.00113479376357	0.000405871609281	0.000285687077421	0.0024591996423	0.00302021218927	0.00277865487843	0.00412386051223	0.00187783055341	0.00380448800619	0.00173413537094	0.00378283712785	0.00338587921847	0.00330455894254	0.00154587614804	0.0010188833039	0.00116032690949	0.00486304088924	0.00149273104881	0.000209030100334	0.00126742712294	0.000108754758021	0.000391593786712
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.000107169649555	0.000302407161002	0.0	0.0	0.0	0.0	0.000154106950223	0.0	0.0	0.0	0.0	0.0	0.0	0.000141432713387	0.0	0.0	0.0	0.0	0.00014450867052	9.75229178857e-05	4.77440916687e-05	0.0	0.0	0.0	0.000123624675485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000263273365511	0.0	0.0	0.000271960837639	0.0	0.0	0.000100618805655	0.000132863880954	0.0	0.0	0.0	0.0	0.0	0.000291608952395	0.000319693094629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.43618778014e-05	0.0	0.000689582007214	0.000387997930678	0.000144854059535	0.0	7.51230139353e-05	0.000773943889068	0.000120776593496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.36987584914e-05	0.0	0.0	0.000112593593425	0.000145737187272	0.0	0.00020347949944	0.000491268813363	0.0	0.000100664384941	0.000304347826087	0.0	0.00111495149961	0.000164374554819	0.000245068006372	0.000213980028531	0.0	0.0	0.0	0.000164518782561	0.000173993736225	0.0	0.0	0.000152369343288	0.0	0.0	0.0	0.000137750533783	0.000176850296224	0.000134084204881	0.0	0.000405871609281	0.000428530616132	0.0	0.0	0.000189453741711	0.0	0.0	0.0	0.0	0.0	0.0	0.000134879956838	0.000318268618714	0.0	0.00030269397639	9.92457324335e-05	0.0	0.000139353400223	0.000369666244191	0.000380641653072	0.000130531262237
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107915609993	0.0	0.000298578765078	0.0	0.000141432713387	0.0	0.000129584035247	0.0	0.0	0.0	0.0	0.000143232275006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000146627565982	0.0	0.0	0.0	0.00014944704593	0.000100618805655	0.0	0.000122993665826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.85308308618e-05	0.0	0.0	0.000199242877067	9.43618778014e-05	0.0	0.0	0.0	0.0	0.0	7.51230139353e-05	0.0	6.03882967481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000175541252194	0.0	0.000562192550949	0.0	0.0	0.0	0.0	0.0	0.00010173974972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000938463601019	0.0	0.0	0.0	0.0	0.0	0.000135290536427	0.0	0.0	0.000154882676373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000272801673184	0.0	0.000151346988195	0.00014886859865	0.0	0.0	0.0	0.000271886895052	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000130434782609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108754758021	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143781452193	0.000141432713387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122579063496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137221269297	0.0	0.0	0.000109769484083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.80632507968e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126823081801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000144854059535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000234246896229	0.0	0.0	0.0	9.71581248482e-05	0.0	0.0	0.0	0.000118497452305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000536264914868	0.0	0.0	0.0	0.0	0.0	0.000135290536427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136400836592	0.0	0.000151346988195	0.0	0.000194704049844	0.000139353400223	0.000105618926912	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.0	0.0	0.0	0.0	0.0	0.000127648710748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000268658320348	0.0	0.0	0.000211193241816	0.0	9.75229178857e-05	0.0	0.0	8.93854748603e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000125148613979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198777518263	0.0	0.000117391559547	9.96313639534e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109353357148	0.000127877237852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000298864315601	0.0	0.0	0.0	0.000323331608898	0.0	0.000230587421456	0.0	0.000128990648178	0.0	0.0	0.00023789133124	7.1156651368e-05	0.0	0.0	0.000113494495517	0.0	0.0	0.0	8.0804815967e-05	0.00149918013586	0.0	0.000347608453838	0.0	9.71581248482e-05	0.0	0.00015260962458	0.0	0.000177746178457	0.0	0.0	0.0	0.000222990299922	0.000273957591365	0.0	0.0	0.0	0.0	0.000248818113959	0.0	0.0	0.0	0.0	0.000761846716441	0.0	0.00174286097332	0.000190065889508	0.000206625800675	0.000353700592448	0.0	0.0	0.00020293580464	0.0	0.0	0.0	0.0	0.0	0.000110460620789	0.0	0.0	0.0	0.000111012433393	0.0	0.0	0.000135851107187	0.00020179598426	0.00014886859865	0.0	0.0	0.0	0.000271886895052	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137750533783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000127877237852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125707102451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1156651368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000101822624987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84251481121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	0.0	0.000120962864401	0.000505305709955	0.0	0.0	6.3824355374e-05	0.000385267375559	0.000288413007427	0.0	0.000215831219986	0.000267036957915	0.000119431506031	0.0	0.000353581783467	0.000107463328139	0.0	0.0	0.0	0.0	0.000146284376829	0.000143232275006	0.0	0.0	0.0	0.0	0.000358262427228	0.0	0.0	0.0	0.000125148613979	0.000133244503664	0.0	0.0	0.0	0.0	0.0	0.0	0.000146627565982	0.000298166277394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000400962309543	0.000127877237852	0.000569754191763	0.0	0.0	0.0	0.0	0.0	0.000136221223267	0.0	0.0	0.0	0.0	0.000199242877067	9.43618778014e-05	0.0	0.0	0.000129332643559	0.000144854059535	0.0	0.0	0.0	0.0	0.000153988296889	0.0	0.000142313302736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000112593593425	0.000388632499393	0.0	0.00010173974972	0.000267964807289	0.0	0.0	0.000304347826087	0.000203645249975	0.000501728174824	0.0	0.000122534003186	0.0	0.000149276011345	0.0	0.0	0.000438716753496	0.000231991648301	0.0	0.0	0.0	0.000132161501355	0.000335165571792	0.0	0.000137750533783	0.000176850296224	0.000402252614642	9.86777185711e-05	0.000608807413921	9.52290258071e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000111012433393	0.0	0.000454669455306	0.0	0.000252244980325	0.0	0.0	0.0	0.000264047317279	0.000163132137031	0.000130531262237
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96313639534e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000126823081801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1156651368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121085030102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014886859865	0.0	0.0	0.0	0.00364328439369	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0182724252492	0.0354421192694	0.0514689958854	0.0126201923077	0.0205831903945	0.0457620628032	0.0683464324241	0.0196841877569	0.00822447992259	0.0202341768737	0.0479598376415	0.0340379792189	0.0278217109993	0.0561487872145	0.0561495889528	0.0338862252171	0.0142734421463	0.00879971840901	0.00151734104046	0.0291105909889	0.0386727142516	0.0341205636743	0.00357541899441	0.0136062760481	0.0118679688466	0.0159426780116	0.0028499307874	0.0156064796523	0.0137005649718	0.0391089418685	0.00866089273817	0.00699828473413	0.00116395078151	0.00395256916996	0.00257958287596	0.00758769625868	0.012724879333	0.0104105571848	0.0216170551111	0.027377390989	0.0132652462288	0.00403507024011	0.0176586003924	0.0131535242144	0.0228768218437	0.0165726893847	0.0103279306446	0.0154353469445	0.00396468784691	0.0451264853831	0.0296675191816	0.0179879537685	0.00819374954681	0.00553377910998	0.0287851889424	0.0208985904464	0.00824350031706	0.0174363165781	0.0117048009523	0.0119959275818	0.022476927657	0.0150514731984	0.0166367802351	0.018542108988	0.0358265241986	0.0446636961596	0.052509053285	0.0425870935033	0.0102034933994	0.0338053562709	0.0567558851983	0.0887104079229	0.0849245457345	0.00528118755353	0.0471412815313	0.0173986081114	0.0128656554713	0.0156622403813	0.0168168549308	0.0168396770473	0.0105324751317	0.0080804815967	0.0229093464512	0.0188482403672	0.0053531701891	0.0281483983561	0.0945834345397	0.0199586043761	0.0309288839149	0.163190567639	0.25500651736	0.0295449969801	0.101	0.278128500153	0.175939346638	0.00838310229576	0.0211983825512	0.0343794579173	0.0135841170324	0.00888336146398	0.0143070415526	0.0335069920483	0.0133975176894	0.0275876232202	0.0376670716889	0.0966783483163	0.0177757219322	0.0830540286902	0.0427014698429	0.024795096081	0.0733928729331	0.0756234915527	0.0209196763371	0.0827978082933	0.302971145605	0.0061107385051	0.00464648029118	0.0119355857278	0.00774128201418	0.00530210979786	0.00857621872582	0.00482306400043	0.00791593695271	0.0144871225577	0.028796870785	0.188142220606	0.0142643662546	0.222833215619	0.053791186979	0.151155244029	0.128832218506	0.0960604140262	0.108482871126	0.320650045686
