	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
ERR537733	0.572732326073	0.562437818803	0.639291646316	0.601254162671	0.621363824736	0.617408200025	0.544776212784	0.553805346601	0.59589468714	0.562912095992	0.562406207135	0.561046086073	0.55388867791	0.512881236113	0.529685104757	0.56193336348	0.540283434239	0.60193533683	0.479813333943	0.607100810254	0.567641447728	0.548270313063	0.503391808361	0.56307884674	0.563931329858	0.244304708326	0.581469112601	0.564437088199	0.510830314063	0.418668252651	0.592643826937	0.497362785557	0.643264572459	0.590103074424	0.56732368882	0.617140410497	0.574930404273	0.629163731534	0.636680181996	0.564847653531	0.537716151377	0.556133846424	0.571918258249	0.532070823789	0.561251432756	0.526922000274	0.550516885276	0.593522416122	0.540656273964	0.0	0.635134186494	0.42811379605	0.507903455767	0.613949138958	0.6054113454	0.363795027107	0.605262283091	0.54874635864	0.526599649833	0.588662959925	0.68054070214	0.601762604072	0.653518081779	0.554825428913	0.477056387068	0.60401779057	0.415019784289	0.485713700578	0.452205707014	0.543406734429	0.672351798649	0.602441871502	0.586770436424	0.552574302921	0.609929663903	0.528220653367	0.534265025692	0.61383532384	0.617435016237	0.592988584522	0.551120146495	0.548487711428	0.605189920586	0.701361385468	0.559333526052	0.569639096357	0.660248838826	0.54135226726	0.60698042211	0.522087802955	0.572167011615	0.566146853797	0.571290287622	0.539428105806	0.563149887907	0.571242444184	0.571139289173	0.621505356577	0.529767395479	0.580050506208	0.587101156416	0.513641836084	0.500385787818	0.582138166127	0.426104665299	0.634119610678	0.573866458492	0.513989658883	0.550745030128	0.565314180406	0.533524303207	0.509204824115	0.557181757536	0.653599045507	0.515539539343	0.58637256755	0.481231481149	0.587580558508	0.426831127975	0.551659537785	0.584013938373	0.570689459606	0.608429662952	0.515495501424	0.589032679495	0.593673602925	0.546128641261	0.57049860235	0.52083327582	0.531523742558	0.5388914754	0.454916522061	0.573518633314	0.544582052004
ERR537758	0.25348424	0.34391817	0.201947902	0.263734948	0.157641405	0.258346096	0.3709295	0.356667399	0.37563028	0.313854151	0.250670565	0.645848194	0.265892024	0.335947856	0.28791182	0.231820887	0.349178084	0.31876964	0.582787212	0.14060715	0.28497764	0.355468770139	0.7807732	0.709356302	0.336493235	0.535876199	0.258885615	0.348821674	0.326666303058	0.547253196247	0.280998453	0.570544128962	0.38541901	0.249485743	0.240728221	0.153950982	0.21803769	0.264890369	0.488554053716	0.297018444724	0.255658139	0.262314284512	0.285306636	0.314492488	0.31166546	0.317296591	0.281911272	0.377368296	0.502704887627	0.635134186494	0.0	0.505424733	0.384295046	0.23820723	0.295636767	0.530726613	0.312698591	0.558016090265	0.361626531	0.211417805	0.821834836329	0.289697387	0.234448046	0.427428684	0.334532622	0.319211007	0.476265991	0.596988761742	0.347374183	0.340229804	0.814865434	0.307441125	0.597855551	0.289418018	0.286440512	0.278983271	0.573968296	0.348805342	0.672727914	0.254866185	0.273886369	0.262726671	0.210120292	0.514036771	0.295026644	0.256861576	0.248909004	0.303458306	0.319361099	0.318295331	0.226191777	0.290685004	0.277132844	0.256990885	0.328405066	0.259556506	0.260749658	0.534785738	0.259790184549	0.234348562	0.323471832	0.756714108378	0.341825589	0.175037831	0.536457107	0.15432204319	0.584131541556	0.314067104	0.285661159	0.823890573541	0.294694894	0.349222043361	0.291003687	0.857323188	0.624008993	0.290763374	0.358941631	0.393658194	0.400723078	0.315349079	0.242786851	0.281267802	0.149123547	0.268071838	0.243739298	0.216677736	0.297771488	0.333320013	0.308213431	0.298670974	0.285506444	0.572546121	0.252273833	0.295188794
ERR537734	0.473229745	0.372516497	0.434915165	0.469575125	0.526767406	0.588081461	0.458036223	0.508766732	0.398593291	0.513217908	0.473070598	0.467393845	0.465986625	0.385141949	0.414025069	0.454533046	0.431211047	0.419157539	0.495946955	0.525961303	0.446221713	0.411447023487	0.627772791	0.473159369	0.463636268	0.32285978	0.463954806	0.460472925	0.456002081586	0.35846564496	0.43642971	0.449318893236	0.542814087	0.54706992	0.38740071	0.488676299	0.436383101	0.638672794	0.551987652306	0.459137650197	0.466363662	0.515988648065	0.431588187	0.326774005	0.447187833	0.44479763	0.452800149	0.466891863	0.458248683175	0.42811379605	0.505424733	0.0	0.395696981	0.549326181	0.532594138	0.334728588	0.510006374	0.48522256046	0.446976656	0.540024176	0.649836235859	0.523900132	0.465660079	0.532665923	0.437810251	0.502687614	0.34159875	0.427737904919	0.393212242	0.562808639	0.653434107	0.521495654	0.437165294	0.438078215	0.426219053	0.44221428	0.394163989	0.570393011	0.545191479	0.469475942	0.376589774	0.36191519	0.511881887	0.651329224	0.435268047	0.488928783	0.472999109	0.436118097	0.535337712	0.435780486	0.442217878	0.428520747	0.499851999	0.441323846	0.514371541	0.458458913	0.467545785	0.402565891	0.514487286655	0.448371207	0.441547003	0.522904562705	0.407053456	0.44945741	0.337509554	0.440903946517	0.499559356789	0.388236569	0.481880756	0.69407634203	0.466049507	0.438586990824	0.451351164	0.756369095	0.396874938	0.432737765	0.407708	0.519549719	0.386051177	0.49702925	0.48065113	0.343402419	0.464224476	0.406437159	0.456596377	0.468001707	0.411708603	0.427673316	0.424521236	0.460946687	0.434501433	0.411483856	0.434534626	0.439759547
ERR537710	0.282585518	0.29186021	0.39791661	0.364498738	0.388365279	0.514374314	0.272961088	0.409817979	0.450104454	0.374041197	0.289403819	0.444593356	0.29213624	0.201390946	0.27354421	0.322333713	0.292670352	0.497820668	0.410036786	0.345939734	0.254582032	0.267137299508	0.641029242	0.540585366	0.313512101	0.382032061	0.379843131	0.341195364	0.296108822178	0.290645266015	0.326435187	0.353691581307	0.32359625	0.359185973	0.360400957	0.365982876	0.32316179	0.434848311	0.357579778358	0.245545671021	0.300700009	0.301264163658	0.42622896	0.26093228	0.265731656	0.293048001	0.300246736	0.286668058	0.265975127528	0.507903455767	0.384295046	0.395696981	0.0	0.318957368	0.393248389	0.299440799	0.254733153	0.409827371825	0.290427665	0.320528219	0.696121680415	0.278652839	0.475163708	0.475692108	0.302937724	0.260646829	0.257792425	0.384415522849	0.223728075	0.437607136	0.69328226	0.286875525	0.383513205	0.270886034	0.379034362	0.268439881	0.33221476	0.365612332	0.509221484	0.425860241	0.362302607	0.332339615	0.284249212	0.428361041	0.3145225	0.310981648	0.440278948	0.287507456	0.316865461	0.286943899	0.378602239	0.331545832	0.302024588	0.268068959	0.35637705	0.292243082	0.284429048	0.494131462	0.349594311043	0.342830946	0.41261816	0.593961042754	0.232293611	0.328524271	0.290487767	0.379341681002	0.391015132834	0.297531308	0.315995485	0.684242115018	0.327361016	0.20728908146	0.248476629	0.733793218	0.410770005	0.276700178	0.245321051	0.392295166	0.23758384	0.295892323	0.393384895	0.379467136	0.382702127	0.309490112	0.298701128	0.338996212	0.325934768	0.482029789	0.302501757	0.28982152	0.272141558	0.384728147	0.307021379	0.273952514
ERR537658	0.247048018	0.370848798	0.284766686	0.273483066	0.255618351	0.335749714	0.287639632	0.340269481	0.449257526	0.312341591	0.206709283	0.606365254	0.250958416	0.32183901	0.247724736	0.252969391	0.306665016	0.419708176	0.537787578	0.225770854	0.26525528	0.316137402099	0.771268952	0.672403226	0.316619419	0.526791959	0.330332629	0.295047894	0.296568347219	0.476096551908	0.303890195	0.520582827168	0.34803124	0.275933615	0.310924945	0.261480434	0.267956684	0.272068683	0.43303352456	0.252631531694	0.293843887	0.230042773505	0.359041496	0.38926271	0.271226626	0.289814747	0.249163576	0.306296836	0.437050674657	0.613949138958	0.23820723	0.549326181	0.318957368	0.0	0.287322579	0.472018349	0.251885961	0.51610273477	0.314999327	0.226825461	0.801732092691	0.264710601	0.353593648	0.419852986	0.335254044	0.259327595	0.410337291	0.549717913572	0.293951285	0.389257098	0.804278066	0.252590063	0.544473223	0.273462482	0.359530778	0.253901647	0.50820993	0.323699808	0.643309722	0.339971727	0.336066497	0.332128573	0.211364008	0.470907861	0.321978144	0.256179842	0.329476638	0.292899518	0.265276905	0.290596593	0.328339957	0.336294384	0.228006534	0.280817309	0.349080398	0.26885598	0.245342072	0.608273732	0.263203491424	0.279609138	0.399315218	0.724127548134	0.280034289	0.273263237	0.468797005	0.26885177545	0.526448336811	0.280058682	0.261336373	0.815773950764	0.313001804	0.277971173855	0.300356523	0.845266728	0.583450915	0.318023414	0.334782325	0.355009232	0.32472109	0.291860789	0.258263799	0.35404464	0.242099009	0.26860979	0.275687962	0.32195325	0.309697882	0.445023315	0.285059357	0.257504962	0.256827088	0.545544713	0.286951569	0.277589498
ERR537656	0.242256101	0.390437923	0.321359481	0.153452215	0.253536316	0.271177365	0.312541869	0.261339434	0.308160205	0.405626216	0.308648666	0.603157693	0.310656203	0.366880251	0.323129465	0.196386942	0.388891211	0.323389965	0.571572813	0.302738253	0.277226113	0.383062641728	0.756675387	0.663870925	0.394345052	0.534032748	0.17024711	0.289798149	0.310165895994	0.550266247453	0.313873748	0.578057059007	0.349415205	0.353677856	0.322948132	0.271584421	0.276192523	0.275592604	0.4977619521	0.29576389967	0.237030648	0.343283226168	0.270452889	0.335152097	0.323803541	0.333613212	0.288864729	0.317885229	0.518506730006	0.6054113454	0.295636767	0.532594138	0.393248389	0.287322579	0.0	0.523028232	0.321829136	0.518129585409	0.393344976	0.312620072	0.783234815009	0.217353406	0.276492841	0.317347811	0.310955995	0.377595242	0.481453534	0.607910321098	0.392811392	0.225787999	0.750008103	0.312256244	0.607384596	0.306742183	0.369770921	0.327965838	0.584242847	0.249854585	0.643912611	0.230972032	0.347674616	0.348623154	0.310957965	0.510183656	0.264807597	0.368268753	0.261767157	0.230468201	0.295858094	0.346569134	0.333218742	0.242503615	0.265580371	0.265328714	0.242258267	0.216043481	0.296918879	0.529639671	0.321299659713	0.195074517	0.241069211	0.703171847822	0.323215138	0.35921559	0.533809436	0.348179827494	0.591692766571	0.308407339	0.304527336	0.800941863306	0.176754809	0.356635291248	0.278658346	0.798865151	0.595019406	0.312009285	0.373518894	0.232587855	0.383314567	0.373403228	0.281945546	0.275088823	0.264160938	0.225417605	0.327770847	0.300187641	0.331423257	0.276846078	0.331976514	0.297323189	0.328782641	0.523790316	0.293678696	0.329046639
ERR537775	0.414559795	0.419453027	0.522611913	0.514979081	0.534373808	0.585517423	0.410867471	0.47253842	0.533571133	0.43809042	0.394659842	0.410427399	0.413341297	0.350039387	0.357365385	0.454371066	0.404003315	0.562522847	0.350412011	0.491948903	0.425596121	0.412710289003	0.559042053	0.461812943	0.399445928	0.239666756	0.491726068	0.446547531	0.406145293727	0.183965007265	0.47722814	0.309114047046	0.467459071	0.47621347	0.465538864	0.516403721	0.470320135	0.555086796	0.445548513897	0.425645863734	0.430707884	0.420385694313	0.505637369	0.386114663	0.395562551	0.369386554	0.425692097	0.461383489	0.30400143808	0.363795027107	0.530726613	0.334728588	0.299440799	0.472018349	0.523028232	0.0	0.426827466	0.420809505977	0.384896878	0.464144252	0.640994248881	0.459396116	0.585397305	0.503337691	0.371500801	0.429547702	0.272622476	0.352147892581	0.285279416	0.506581725	0.641662465	0.45879244	0.379001474	0.376577151	0.518320077	0.36655224	0.295246289	0.506159239	0.495388771	0.524888786	0.449744734	0.445107776	0.449258003	0.522320442	0.460185417	0.415204093	0.569822719	0.429661621	0.477347158	0.363227968	0.481971018	0.479383953	0.449128529	0.425132472	0.464222499	0.437100581	0.402271615	0.567934269	0.415845018222	0.482941525	0.518082423	0.503669111987	0.343186028	0.468165366	0.241664794	0.525328777081	0.375870685912	0.377283649	0.400486932	0.623766899419	0.425804197	0.308575939897	0.408015112	0.714526049	0.37011695	0.446386703	0.284134054	0.502294641	0.249789897	0.407330018	0.486402682	0.488545671	0.509448174	0.425003765	0.423420617	0.491541895	0.446667585	0.538647168	0.378043744	0.385087919	0.405961711	0.364423948	0.46073116	0.394055349
ERR537672	0.237355695	0.319658247	0.357570197	0.315974661	0.31385824	0.424682129	0.224429779	0.35358419	0.436628143	0.40428015	0.264108144	0.545217065	0.271043317	0.291875453	0.243053147	0.283883452	0.303340923	0.486352291	0.471114629	0.322112947	0.249546729	0.266305553458	0.722266509	0.625646435	0.339900366	0.501682838	0.314630452	0.272534443	0.299715105379	0.399486640912	0.274084678	0.455399897085	0.279691829	0.34435657	0.386493374	0.315678749	0.288974149	0.351347554	0.348792107658	0.21431744908	0.272306284	0.299618866891	0.419726637	0.320794591	0.262059937	0.274571002	0.247537457	0.297349901	0.353803187662	0.605262283091	0.312698591	0.510006374	0.254733153	0.251885961	0.321829136	0.426827466	0.0	0.442115837165	0.328573744	0.287311272	0.768105151257	0.204518678	0.422205403	0.423052497	0.327325583	0.229847404	0.371319822	0.485673023994	0.295810232	0.384243417	0.763241047	0.212048796	0.469567328	0.258125527	0.357623001	0.29887527	0.444957817	0.286734135	0.570340601	0.398675022	0.405601102	0.358116174	0.265500393	0.390348786	0.275921395	0.331082231	0.358323529	0.291596535	0.190270852	0.298225884	0.414961422	0.334199247	0.234391131	0.245344344	0.341596957	0.225523477	0.272960561	0.568451193	0.338030082009	0.315486775	0.399688553	0.680968409367	0.263932474	0.347056042	0.40398353	0.362120161152	0.45516669769	0.253080865	0.29950326	0.768308853335	0.303624133	0.237160513269	0.262176234	0.803770833	0.528768086	0.262563533	0.273917992	0.337332675	0.275884043	0.34619615	0.340766906	0.346633549	0.310027662	0.306329167	0.296708089	0.317230939	0.344981143	0.458151762	0.298217514	0.262387027	0.267934335	0.484172588	0.27257146	0.280119641
ERR537751	0.459616112271	0.522398268587	0.518992847152	0.506249104102	0.548946802875	0.582158608972	0.399326577213	0.503931306587	0.483942282648	0.586527841365	0.502376713807	0.566236558158	0.510560092635	0.490064086487	0.465415575739	0.484312759846	0.500462351759	0.553834285139	0.478312312823	0.575768699266	0.475419202858	0.497396604556	0.638260399828	0.629107711505	0.56265678743	0.455366082968	0.488992904231	0.444791280256	0.37380266653	0.410678895527	0.528579807617	0.476672690102	0.412138663891	0.582440948751	0.524302344947	0.527260044151	0.499899028031	0.531048434845	0.391367954795	0.460241146394	0.465058932082	0.475230229054	0.523835372192	0.426971562547	0.51359077608	0.502896042907	0.475335070212	0.474556678955	0.340006033603	0.54874635864	0.558016090265	0.48522256046	0.409827371825	0.51610273477	0.518129585409	0.420809505977	0.442115837165	0.0	0.512976624394	0.525376878207	0.722930360831	0.46128674523	0.551847846271	0.54086822445	0.460621600739	0.47732951223	0.435915554357	0.569700005964	0.440526150901	0.532666156271	0.687893998025	0.47070521682	0.554249715676	0.502106585648	0.536800562622	0.492474854024	0.531148047448	0.463868048767	0.220536712428	0.518916409799	0.527015888537	0.534087236074	0.509872176287	0.329241976353	0.483627031174	0.563837874433	0.523012404023	0.474490850283	0.442732453017	0.481874007875	0.5374691138	0.463248196324	0.487846350818	0.460245893279	0.473136666366	0.48050531033	0.503347162272	0.574663187932	0.478201173067	0.486415577848	0.481500589252	0.675634955291	0.458387929402	0.578700840186	0.405653500595	0.556378907891	0.494083207018	0.447140050556	0.513108186633	0.695808541767	0.476441108352	0.382956048605	0.450672200118	0.739026488101	0.539964595838	0.389388718357	0.411544159631	0.431483653057	0.382201011293	0.447915275951	0.529628448402	0.473279753653	0.522588562783	0.451809145747	0.537853682265	0.521204261083	0.543755637385	0.541002297391	0.518210742942	0.469468460089	0.47591275912	0.484596290456	0.501059977601	0.540564236537
ERR537684	0.285578165	0.267159113	0.398164361	0.357431767	0.366170816	0.428752349	0.357537117	0.361011436	0.466340687	0.25330717	0.226338746	0.480596597	0.214089817	0.203091661	0.219535849	0.303364968	0.172070097	0.443854857	0.504785307	0.308433681	0.255429201	0.268034804144	0.669899237	0.514524823	0.227722732	0.456372358	0.372604022	0.325812159	0.370680813164	0.331545737037	0.320820136	0.432802198417	0.433373859	0.321324934	0.317201856	0.339720601	0.299806465	0.396946572	0.424868176908	0.27083716653	0.321113568	0.275147653521	0.371858245	0.372259373	0.214372937	0.162121558	0.276102555	0.348283567	0.360282571839	0.526599649833	0.361626531	0.446976656	0.290427665	0.314999327	0.393344976	0.384896878	0.328573744	0.512976624394	0.0	0.273857482	0.706366761804	0.327242756	0.400978413	0.443069563	0.292277473	0.272723472	0.3510189	0.442867657284	0.305336584	0.416037429	0.706799213	0.296235354	0.426070108	0.202124227	0.357615211	0.177977644	0.393322757	0.391875401	0.611547779	0.389477626	0.32317873	0.276866532	0.279845341	0.502091742	0.335169297	0.253200603	0.425203787	0.296431339	0.351973226	0.148084628	0.329279996	0.345541205	0.258467749	0.308180804	0.334970859	0.307231095	0.216293189	0.538630429	0.28937924884	0.327838225	0.429416593	0.585669660055	0.24837257	0.314425674	0.388116956	0.36990580217	0.484038316954	0.231808933	0.169814794	0.714761768726	0.326572753	0.259196282705	0.273031314	0.750981615	0.398449446	0.316738343	0.304979528	0.417432731	0.357670941	0.25415636	0.308503264	0.374259253	0.37112925	0.294180657	0.285612123	0.309786019	0.288378265	0.454310376	0.19898103	0.180218605	0.199632853	0.465697678	0.26662748	0.218808985
ERR537683	0.230359455	0.343358941	0.313471155	0.305634439	0.201987336	0.283188697	0.343759323	0.341319232	0.469742251	0.25071897	0.204412374	0.599481567	0.186760927	0.280498057	0.253794787	0.237570916	0.264036173	0.403533691	0.583474173	0.175131493	0.235485463	0.341504854026	0.760685405	0.663117075	0.290932468	0.508085744	0.337345106	0.350056547	0.315761312069	0.48403148429	0.309095416	0.531291865959	0.410506807	0.18993891	0.26330743	0.216933119	0.248877437	0.238445498	0.464341231995	0.260331395926	0.282756336	0.18920880874	0.353199949	0.382739791	0.236923581	0.230033342	0.250128931	0.344616105	0.414846094915	0.588662959925	0.211417805	0.540024176	0.320528219	0.226825461	0.312620072	0.464144252	0.287311272	0.525376878207	0.273857482	0.0	0.790142441413	0.255848106	0.358555273	0.405676327	0.249153765	0.273308938	0.404015524	0.560203097351	0.285341428	0.333327833	0.795890877	0.307824878	0.553995708	0.239473019	0.364575543	0.229572486	0.521248173	0.305168115	0.632948397	0.316348268	0.288174876	0.305373892	0.183713683	0.49387536	0.334819983	0.200854259	0.330353479	0.276424551	0.322765562	0.236141642	0.247721774	0.347075041	0.230146467	0.281247442	0.316977179	0.280153825	0.187461443	0.606156213	0.185978644328	0.279468725	0.385926591	0.711398354403	0.26946996	0.238325788	0.478806134	0.278476014516	0.574882424687	0.273590945	0.219665878	0.80400408689	0.280168919	0.289152717764	0.22627053	0.840743053	0.57375479	0.316873719	0.298499758	0.379856931	0.348355947	0.20213241	0.2441522	0.378880327	0.260468258	0.277216929	0.245748255	0.227005655	0.268453269	0.413785676	0.243012966	0.204289637	0.212461425	0.540968372	0.266162386	0.252087751
ERR537756	0.773812881629	0.696478027154	0.77476957606	0.746483853117	0.819177570124	0.780354916001	0.774597960562	0.753210914152	0.736937124499	0.776852174565	0.752095136885	0.575519455174	0.779904847946	0.727686430459	0.741208253753	0.738518492402	0.746828525043	0.717102426495	0.666457434312	0.792113024504	0.742808775686	0.728547778556	0.47178165095	0.549712365897	0.752862193359	0.6536209764	0.771417636511	0.727611490125	0.770153558712	0.64283269954	0.741276436693	0.657196118224	0.809980690451	0.81768162562	0.695782387053	0.786988924017	0.766495412375	0.844291841211	0.789028158114	0.735569995999	0.757549796897	0.777722941663	0.68964140849	0.707601295496	0.752683736059	0.743591479459	0.713968212708	0.716527631531	0.677836045593	0.68054070214	0.821834836329	0.649836235859	0.696121680415	0.801732092691	0.783234815009	0.640994248881	0.768105151257	0.722930360831	0.706366761804	0.790142441413	0.0	0.777115799826	0.795290279089	0.679056710718	0.665817143966	0.754060707721	0.727274992805	0.617370031659	0.734638738735	0.801345509693	0.185128738805	0.761857586809	0.692424270661	0.745457801783	0.718522857899	0.721566296953	0.717456583721	0.817619647677	0.61626862815	0.740678242063	0.662914753829	0.738301502508	0.787384627358	0.831286994905	0.767010286343	0.783426234243	0.812115283116	0.693484254099	0.763957718389	0.707164619683	0.732556242531	0.722522721292	0.763038561391	0.75202080951	0.631785005781	0.76604848735	0.75091794086	0.722821891142	0.781039435887	0.729970242732	0.766521538518	0.576139523694	0.723176116102	0.79373176633	0.669432647886	0.78683835012	0.660208746309	0.716577613096	0.742911919746	0.467303747963	0.700130305451	0.74277166293	0.738289008402	0.518926122888	0.67929636662	0.740090393488	0.730983970429	0.759903445887	0.694889054789	0.763010875743	0.73018213114	0.742161474496	0.787313712505	0.725407143867	0.776634087981	0.794093187437	0.777382982911	0.78931744141	0.759807558192	0.73306138231	0.731266356809	0.610184102352	0.754083000504	0.768891691829
